0,1,2,3,4,5,6,7,8,9
9.0113,3.0432999999999986,1.4072999999999993,-1.1641999999999997,-0.28870000000000007,-0.7471000000000002,-0.8788000000000008,-0.7858999999999999,-0.7353000000000002,-0.8143000000000004
