epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,orchestrator,2.3012426868438722,0.1032,0.018709209572153735,0.01032,0.1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1,orchestrator,2.2957568634033203,0.1135,0.0203861697350696,0.01135,0.1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,orchestrator,1.9418215244293213,0.619,0.5835863584837371,0.6284301767936349,0.6077331250246072,"[0.91734694 0.99647577 0.67829457 0.81980198 0.47148676 0.
 0.88622129 0.51945525 0.26694045 0.52130823]","[0.9173469387755102, 0.9964757709251102, 0.6782945736434108, 0.8198019801980198, 0.47148676171079434, 0.0, 0.8862212943632568, 0.519455252918288, 0.2669404517453799, 0.5213082259663033]","[0.012812603480727979, 0.16989444214763852, 0.004972246287304688, 0.09679068116742323, 0.004354102000652659, 0.0, 0.052959073935724535, 0.0014391474822302113, 0.059503041136416454, 0.033126745667873575]"
3,orchestrator,0.7384214076042175,0.8822,0.879164496159561,0.8846360200854093,0.8792862820634726,"[0.98061224 0.99030837 0.90213178 0.8970297  0.91649695 0.73991031
 0.93528184 0.90466926 0.74743326 0.7789891 ]","[0.9806122448979592, 0.9903083700440529, 0.9021317829457363, 0.897029702970297, 0.9164969450101834, 0.7399103139013453, 0.9352818371607515, 0.9046692607003891, 0.7474332648870636, 0.7789890981169475]","[0.011031917308272033, 0.019950175686021705, 0.010028322410181046, 0.0250168526394835, 0.020159805795579102, 0.007711565755298892, 0.00881571463915549, 0.009839159574326994, 0.011208225121712578, 0.010364614332776875]"
4,orchestrator,0.3809685385465622,0.9109,0.9093657464404007,0.9110519955589507,0.9095308823662347,"[0.97857143 0.99118943 0.90988372 0.86732673 0.93075356 0.86995516
 0.9519833  0.92996109 0.81930185 0.84638256]","[0.9785714285714285, 0.9911894273127754, 0.9098837209302325, 0.8673267326732673, 0.9307535641547862, 0.8699551569506726, 0.9519832985386222, 0.9299610894941635, 0.8193018480492813, 0.846382556987116]","[0.009322893484772455, 0.012820349930870075, 0.008445113372826286, 0.008299055522886333, 0.013821102982429136, 0.010361424440920312, 0.009635478866462729, 0.010656927686286406, 0.007374702357118827, 0.009784193170722322]"
5,orchestrator,0.2668338406190276,0.9272,0.9260619675533356,0.926927185062272,0.9263384767818765,"[0.97959184 0.99118943 0.9244186  0.88415842 0.94297352 0.91367713
 0.95407098 0.94357977 0.86550308 0.864222  ]","[0.9795918367346939, 0.9911894273127754, 0.9244186046511628, 0.8841584158415842, 0.9429735234215886, 0.9136771300448431, 0.954070981210856, 0.943579766536965, 0.8655030800821355, 0.8642220019821606]","[0.007445537021351239, 0.00816225971268409, 0.006840339317790836, 0.006339113211168844, 0.010730809276110084, 0.01077812529570854, 0.008529193093661007, 0.009363408111340364, 0.006215398189579169, 0.007441953679631878]"
6,orchestrator,0.21803649996072053,0.9389,0.9380287856774796,0.9386084270532166,0.9381536919594925,"[0.98163265 0.98942731 0.94864341 0.91782178 0.94399185 0.9293722
 0.95302714 0.95136187 0.89014374 0.87611497]","[0.9816326530612245, 0.9894273127753305, 0.9486434108527132, 0.9178217821782179, 0.9439918533604889, 0.929372197309417, 0.9530271398747391, 0.9513618677042802, 0.8901437371663244, 0.8761149653121902]","[0.005974909748266124, 0.006482487205333065, 0.006811226136086584, 0.006657738991623374, 0.007527463872966805, 0.00924546753023836, 0.006930591909463411, 0.008355108715212303, 0.00507176291393278, 0.005661363021885406]"
7,orchestrator,0.18275091457366943,0.9474,0.9466663523359891,0.9469043977700313,0.946732434076134,"[0.9877551  0.98942731 0.9505814  0.93168317 0.93788187 0.93497758
 0.95407098 0.95525292 0.91786448 0.90782953]","[0.9877551020408163, 0.9894273127753305, 0.9505813953488372, 0.9316831683168317, 0.9378818737270875, 0.9349775784753364, 0.954070981210856, 0.9552529182879378, 0.917864476386037, 0.9078295341922695]","[0.006325576175688717, 0.004139597269876413, 0.005702159987361837, 0.005810035800324059, 0.005230873541991181, 0.008345953372424645, 0.005093215162550989, 0.0073465438481274585, 0.005059307221361103, 0.00613292198014469]"
8,orchestrator,0.16362348429718987,0.953,0.9523663162624068,0.9525432562619237,0.9524337808278827,"[0.9877551  0.99030837 0.95639535 0.93762376 0.94501018 0.94394619
 0.95720251 0.95817121 0.9301848  0.91774034]","[0.9877551020408163, 0.9903083700440529, 0.9563953488372093, 0.9376237623762376, 0.945010183299389, 0.9439461883408072, 0.9572025052192067, 0.958171206225681, 0.9301848049281314, 0.9177403369672944]","[0.006200903120045879, 0.0033469822622764897, 0.004807326372167743, 0.0055843357935564265, 0.0043484104355188, 0.007646493762665068, 0.004331233479822844, 0.006572697912685186, 0.004366889365519729, 0.005646082131427822]"
9,orchestrator,0.14676423552283085,0.957,0.9564341245525039,0.9565836190524548,0.9564336168488771,"[0.98877551 0.99118943 0.95930233 0.94851485 0.95010183 0.94506726
 0.96137787 0.95817121 0.9312115  0.93062438]","[0.9887755102040816, 0.9911894273127754, 0.9593023255813954, 0.9485148514851485, 0.9501018329938901, 0.945067264573991, 0.9613778705636743, 0.958171206225681, 0.931211498973306, 0.9306243805748265]","[0.004722022850393644, 0.002897595520591619, 0.0046851996220477945, 0.005045911546258725, 0.004482793886571048, 0.006645016723081006, 0.0038724191043532957, 0.00646885479202238, 0.003940266868247728, 0.005647011476569419]"
