0,1,2,3,4,5,6,7,8,9,iteration
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.01100000000000001,-0.0012999999999999678,-0.0038000000000000256,0.0020000000000000018,0.00039999999999995595,0.03379999999999994,-0.0042999999999999705,0.05799999999999994,0.009299999999999975,0.013000000000000012,2
-0.005099999999999993,-0.0044000000000000705,-0.0036000000000000476,0.0022999999999999687,-0.0035000000000000586,0.0014999999999999458,0.013699999999999934,0.005599999999999938,-0.0011999999999999789,0.007499999999999951,3
-0.0042999999999999705,-0.0045999999999999375,-0.006399999999999961,0.0013000000000000789,-0.0006999999999999229,0.0013000000000000789,0.0039000000000000146,0.0009000000000000119,0.0040000000000000036,0.0029000000000000137,4
-0.0013999999999999568,-0.0022999999999999687,-0.0040000000000000036,0.00040000000000006697,0.0015000000000000568,0.0008000000000000229,0.0007000000000000339,0.0010999999999999899,0.0044000000000000705,0.0016000000000000458,5
-0.0006000000000000449,-0.0007000000000000339,-0.0025000000000000577,0.0012999999999999678,0.0024999999999999467,0.0014999999999999458,0.0015999999999999348,0.0020000000000000018,0.0032999999999999696,0.0016999999999999238,6
-0.0019000000000000128,-0.0024999999999999467,-0.0029000000000000137,0.0010000000000000009,0.0026000000000000467,0.0006000000000000449,0.0010999999999999899,0.0008000000000000229,0.0014000000000000679,0.0008000000000000229,7
-0.0010999999999999899,-0.0009000000000000119,-0.0019000000000000128,0.0012999999999999678,0.0019000000000000128,0.0010999999999999899,0.0012999999999999678,0.0010000000000000009,0.0012999999999999678,0.0006999999999999229,8
-0.0014000000000000679,-0.0012000000000000899,-0.0023000000000000798,0.0005999999999999339,0.0009000000000000119,0.0006999999999999229,0.0013999999999999568,-0.000200000000000089,0.0007999999999999119,0.0010000000000000009,9
-0.0013999999999999568,-0.0017000000000000348,-0.0014999999999999458,9.999999999998899e-05,-9.999999999998899e-05,-0.00019999999999997797,0.0006000000000000449,-9.999999999998899e-05,0.00019999999999997797,0.0010999999999999899,10
-0.0008000000000000229,-0.0013999999999999568,-0.0005999999999999339,0.0010000000000000009,0.0006000000000000449,0.0,0.0010000000000000009,0.00040000000000006697,0.0,0.0010000000000000009,11
-9.999999999998899e-05,-0.0010000000000000009,-0.0009000000000000119,0.0013999999999999568,0.00019999999999997797,0.0006000000000000449,0.0010999999999999899,0.00029999999999996696,0.0004999999999999449,0.0015999999999999348,12
-0.000500000000000056,-0.0006000000000000449,-0.0008000000000000229,0.0008999999999999009,0.0006999999999999229,0.00039999999999995595,0.0006999999999999229,0.0006999999999999229,0.00029999999999996696,0.0008999999999999009,13
-0.0007000000000000339,-0.0007000000000000339,-0.0009000000000000119,0.00039999999999995595,0.0004999999999999449,0.00029999999999996696,0.0010999999999999899,0.0006000000000000449,0.0008000000000000229,0.0004999999999999449,14
-0.00040000000000006697,-0.0006000000000000449,-0.0008000000000000229,-0.00040000000000006697,0.0005999999999999339,0.0006999999999999229,0.0008000000000000229,0.0006999999999999229,0.0006999999999999229,0.0005999999999999339,15
-0.000500000000000056,-0.000200000000000089,-0.0007000000000000339,-0.00010000000000010001,0.00029999999999996696,0.0008999999999999009,0.0010999999999999899,0.0010000000000000009,0.00019999999999997797,0.0010000000000000009,16
-0.0005999999999999339,-0.0012999999999999678,-0.0012999999999999678,-0.00029999999999996696,9.999999999998899e-05,0.000300000000000078,-9.999999999998899e-05,0.0006000000000000449,9.999999999998899e-05,0.000200000000000089,17
-0.00039999999999995595,-0.00039999999999995595,-0.00029999999999996696,9.999999999998899e-05,9.999999999998899e-05,9.999999999998899e-05,0.0007000000000000339,0.000500000000000056,0.0,0.00040000000000006697,18
-0.00019999999999997797,-0.0009000000000000119,-0.000500000000000056,-0.000300000000000078,-0.00040000000000006697,-9.999999999998899e-05,0.00029999999999996696,0.0009000000000000119,0.0,0.00019999999999997797,19
0.0,-0.0004999999999999449,-9.999999999998899e-05,0.000300000000000078,0.00019999999999997797,9.999999999998899e-05,0.000300000000000078,0.0006000000000000449,0.0,0.00040000000000006697,20
-0.00029999999999996696,-0.0005999999999999339,-0.00039999999999995595,0.000500000000000056,-0.0005999999999999339,-0.00029999999999996696,0.00040000000000006697,9.999999999998899e-05,0.00029999999999996696,0.00019999999999997797,21
-0.0008000000000000229,-0.0010000000000000009,-0.00039999999999995595,0.000500000000000056,0.00019999999999997797,-0.00039999999999995595,0.000500000000000056,0.000500000000000056,9.999999999998899e-05,0.00029999999999996696,22
-0.0006000000000000449,-0.000500000000000056,-0.000500000000000056,9.999999999998899e-05,9.999999999998899e-05,-0.000500000000000056,0.0007999999999999119,-9.999999999998899e-05,9.999999999998899e-05,0.0004999999999999449,23
-0.00019999999999997797,-0.000500000000000056,-0.000300000000000078,0.00039999999999995595,0.0005999999999999339,0.0,0.0010000000000000009,0.00019999999999997797,0.0005999999999999339,0.0006999999999999229,24
-9.999999999998899e-05,-0.000300000000000078,-9.999999999998899e-05,0.0,0.00039999999999995595,0.0,0.00029999999999996696,0.00029999999999996696,0.0009000000000000119,0.0,25
-0.00019999999999997797,-0.00019999999999997797,-0.00019999999999997797,-0.00019999999999997797,0.00019999999999997797,9.999999999998899e-05,0.00039999999999995595,0.0004999999999999449,0.00029999999999996696,9.999999999998899e-05,26
-0.00039999999999995595,-0.00029999999999996696,-0.00039999999999995595,0.00019999999999997797,-0.00029999999999996696,-0.00019999999999997797,0.0006000000000000449,0.000500000000000056,0.0006000000000000449,9.999999999998899e-05,27
-0.00029999999999996696,-0.0005999999999999339,-0.0005999999999999339,0.00040000000000006697,-0.00029999999999996696,-0.00039999999999995595,0.000500000000000056,0.000200000000000089,9.999999999998899e-05,0.000300000000000078,28
-0.0010000000000000009,-0.0011999999999999789,-0.0010000000000000009,-9.999999999998899e-05,0.00039999999999995595,-0.00029999999999996696,-0.00029999999999996696,0.00019999999999997797,0.00019999999999997797,0.0009000000000000119,29
