coalition,value,iteration
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.972,20
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9709,20
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9715,20
"(1, 6, 9, 3, 2, 8, 0, 5, 4, 7)",0.9716,21
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9722,21
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9712,21
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9714,21
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9711,21
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.972,21
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9713,21
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9719,21
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9719,21
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9722,21
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9715,21
"(9, 7, 2, 6, 0, 5, 1, 3, 8, 4)",0.9726,22
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9723,22
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9721,22
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.973,22
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9721,22
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9734,22
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.973,22
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9736,22
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9721,22
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9725,22
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9724,22
"(1, 4, 5, 0, 3, 6, 9, 8, 7, 2)",0.9731,23
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9736,23
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.973,23
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9736,23
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9737,23
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.973,23
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9723,23
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9726,23
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.973,23
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9732,23
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9736,23
"(3, 8, 5, 2, 7, 9, 6, 1, 4, 0)",0.974,24
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9736,24
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9734,24
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.974,24
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9743,24
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9738,24
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9733,24
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.973,24
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9745,24
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9734,24
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9742,24
"(3, 0, 7, 2, 4, 1, 6, 9, 8, 5)",0.974,25
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.974,25
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9741,25
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9737,25
