coalition,value,iteration
"(3, 9, 0, 8, 4, 2, 1, 6, 7, 5)",0.1,0
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.1,0
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.1,0
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.1,0
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.1,0
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.1,0
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.1,0
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.1,0
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.1,0
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.1,0
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.1,0
"(1, 5, 0, 9, 7, 3, 8, 6, 2, 4)",0.1065,1
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.0975,1
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.1106,1
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.1038,1
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.1022,1
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.0949,1
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.1052,1
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.1003,1
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.1029,1
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.1173,1
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.1284,1
"(0, 1, 9, 7, 2, 6, 3, 4, 5, 8)",0.1001,2
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.1001,2
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.1007,2
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.101,2
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.1005,2
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.1,2
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.1,2
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.1,2
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.1003,2
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.1001,2
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.1,2
"(8, 6, 5, 9, 2, 0, 7, 4, 1, 3)",0.113,3
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.1186,3
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.1091,3
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.1172,3
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.1077,3
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.1069,3
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.1134,3
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.1261,3
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.1179,3
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.1045,3
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.1413,3
"(5, 1, 9, 7, 0, 4, 6, 3, 2, 8)",0.1676,4
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.1726,4
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.1614,4
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.1551,4
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.1638,4
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.1911,4
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.1646,4
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.1708,4
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.1634,4
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.1711,4
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.1591,4
"(7, 4, 6, 9, 3, 8, 0, 2, 1, 5)",0.2354,5
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.224,5
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.2456,5
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.2357,5
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.23,5
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.2252,5
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.2385,5
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.2672,5
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.2241,5
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.2182,5
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.2266,5
"(1, 4, 2, 3, 9, 6, 7, 0, 5, 8)",0.3015,6
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.2952,6
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.3033,6
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.3106,6
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.2999,6
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.2976,6
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.291,6
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.2987,6
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.3376,6
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.3009,6
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.294,6
"(8, 2, 3, 1, 6, 0, 9, 5, 7, 4)",0.4152,7
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.4058,7
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.418,7
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.4078,7
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.4229,7
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.4183,7
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.4363,7
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.4039,7
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.409,7
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.4014,7
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.4158,7
"(1, 3, 8, 9, 2, 0, 7, 5, 4, 6)",0.4367,8
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.4393,8
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.4208,8
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.4162,8
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.4287,8
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.4322,8
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.501,8
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.4201,8
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.4263,8
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.4403,8
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.4315,8
"(5, 3, 2, 4, 6, 8, 7, 0, 9, 1)",0.5021,9
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.4992,9
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.4858,9
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.5123,9
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.4948,9
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.4934,9
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.4889,9
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.4873,9
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.5384,9
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.4824,9
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.5178,9
"(0, 9, 7, 6, 2, 8, 3, 4, 5, 1)",0.5225,10
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.5688,10
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.5067,10
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.5123,10
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.5096,10
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.5222,10
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.5018,10
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.5029,10
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.5257,10
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.511,10
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.5362,10
"(9, 1, 4, 0, 5, 2, 8, 7, 3, 6)",0.548,11
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.5267,11
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.5731,11
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.5364,11
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.5962,11
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.531,11
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.5554,11
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.5344,11
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.5263,11
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.5252,11
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.5424,11
"(8, 7, 6, 1, 0, 5, 4, 2, 9, 3)",0.5805,12
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.57,12
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.56,12
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.5666,12
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.5957,12
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.618,12
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.5754,12
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.5721,12
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.5833,12
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.5694,12
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.556,12
