0,1,2,3,4,5,6,7,8,9
8.875500000000004,2.9601999999999995,1.4041000000000001,-1.1679,-0.2253000000000002,-0.8664,-0.8872000000000001,-0.9316999999999995,-0.8944000000000001,-1.0255
