epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,0,2.562741533238837,0.09866666666666667,0.01796116504854369,0.009866666666666666,0.1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
0,1,2.5917497442123736,0.08533333333333333,0.015724815724815724,0.008533333333333334,0.1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
0,2,2.5637172562010746,0.10466666666666667,0.018949909474954736,0.010466666666666668,0.1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
0,3,2.557458367753536,0.10733333333333334,0.01938591210114389,0.010733333333333334,0.1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
0,4,2.5604831107119295,0.116,0.02078853046594982,0.011600000000000001,0.1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
0,5,2.5477718698217515,0.094,0.017184643510054845,0.0094,0.1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
0,6,2.5916510693570403,0.08733333333333333,0.016063764561618638,0.008733333333333333,0.1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
0,7,2.5486219614110093,0.106,0.019168173598553346,0.0106,0.1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
0,8,2.551623359639594,0.10666666666666667,0.01927710843373494,0.010666666666666668,0.1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
0,9,2.5724724378991635,0.098,0.01785063752276867,0.0098,0.1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1,0,2.8685728438357088,0.09866666666666667,0.01796116504854369,0.009866666666666666,0.1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1,1,2.8971609130818794,0.08533333333333333,0.015724815724815724,0.008533333333333334,0.1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1,2,2.8742607527590813,0.10466666666666667,0.018949909474954736,0.010466666666666668,0.1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1,3,2.8525830786278905,0.10866666666666666,0.023750103188099524,0.027439024390243906,0.10124223602484472,"[0.         0.         0.         0.         0.         0.98757764
 0.02484472 0.         0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.9875776397515528, 0.024844720496894408, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.9835850617762448, 0.015034675973927603, 0.0, 0.0, 0.0]"
1,4,2.8742198944091797,0.11733333333333333,0.025444143223053058,0.04233614401738141,0.10141467727674625,"[0.         0.         0.         0.         0.         0.98850575
 0.02564103 0.         0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.9885057471264368, 0.02564102564102564, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.9918701002741925, 0.006558036084978261, 0.0, 0.0, 0.0]"
1,5,2.85423832751335,0.096,0.02279052145760143,0.027300077639751553,0.10187103396789847,"[0.         0.         0.         0.         0.         0.9858156
 0.03289474 0.         0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.9858156028368794, 0.03289473684210526, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.9810327136207021, 0.016888359748299706, 0.0, 0.0, 0.0]"
1,6,2.909412259751178,0.08866666666666667,0.020385236037415898,0.03535353535353535,0.10088292099696497,"[0.         0.         0.         0.         0.         0.98473282
 0.02409639 0.         0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.9847328244274809, 0.024096385542168676, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.9903152797103917, 0.00870369695964723, 0.0, 0.0, 0.0]"
1,7,2.8701961978952935,0.11,0.026520267837857298,0.03477966101694915,0.10413793103448277,"[0.         0.         0.         0.         0.         1.
 0.04137931 0.         0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.041379310344827586, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.981297401605477, 0.01410489724509776, 0.0, 0.0, 0.0]"
1,8,2.869304745755297,0.108,0.024248992909629036,0.0297305128948131,0.10160714285714285,"[0.         0.         0.         0.         0.         0.9875
 0.02857143 0.         0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.9875, 0.02857142857142857, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.9857280445692678, 0.012486241145018024, 0.0, 0.0, 0.0]"
1,9,2.8959186381482063,0.102,0.025365868161108345,0.03304978603486066,0.10428571428571429,"[0.         0.         0.         0.         0.         1.
 0.04285714 0.         0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.04285714285714286, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.9808292411439934, 0.014408854094101833, 0.0, 0.0, 0.0]"
2,0,2.909781866885246,0.09666666666666666,0.01762917933130699,0.009666666666666667,0.1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
