epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,orchestrator,2.4664270923614504,0.0999,0.01835020485561542,0.10998299489846955,0.0999,[0.    0.    0.    0.    0.    0.    0.001 0.    0.998 0.   ],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.998, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011111111111111113, 0.9998888888888889, 0.00011111111111111112]"
1,orchestrator,2.298980584335327,0.1343,0.05581455271287143,0.12878561534694355,0.1343,[0.    0.    0.    0.334 0.    0.    0.    0.    0.01  0.999],"[0.0, 0.0, 0.0, 0.334, 0.0, 0.0, 0.0, 0.0, 0.01, 0.999]","[0.0005555555555555556, 0.0, 0.0, 0.0708888888888889, 0.00011111111111111112, 0.0, 0.00022222222222222223, 0.0, 0.00022222222222222223, 0.889888888888889]"
2,orchestrator,1.8200752180099486,0.1733,0.1285677755707602,0.36552981271332885,0.17329999999999998,[0.003 0.    0.    1.    0.203 0.    0.214 0.    0.299 0.014],"[0.003, 0.0, 0.0, 1.0, 0.203, 0.0, 0.214, 0.0, 0.299, 0.014]","[0.0005555555555555556, 0.0, 0.0, 0.8666666666666667, 0.004222222222222223, 0.0, 0.04666666666666668, 0.0, 0.00044444444444444485, 0.0]"
3,orchestrator,1.4501700091362,0.4159,0.38327463927381933,0.7862570470699743,0.4159,[0.368 0.14  0.039 0.858 0.022 0.024 0.906 0.518 0.418 0.866],"[0.368, 0.14, 0.039, 0.858, 0.022, 0.024, 0.906, 0.518, 0.418, 0.866]","[0.004111111111111114, 0.0, 0.00033333333333333354, 0.20166666666666666, 0.0007777777777777781, 0.0, 0.4207777777777778, 0.008111111111111118, 0.00022222222222222242, 0.013]"
4,orchestrator,0.8854134604930878,0.7002,0.686117673221737,0.7858234315161245,0.7001999999999999,[0.628 0.703 0.92  0.968 0.194 0.638 0.275 0.847 0.854 0.975],"[0.628, 0.7030000000000001, 0.92, 0.968, 0.194, 0.638, 0.275, 0.847, 0.854, 0.975]","[0.016111111111111114, 0.0, 0.1251111111111111, 0.1167777777777778, 0.0030000000000000027, 0.00033333333333333365, 0.012444444444444444, 0.029999999999999978, 0.0027777777777777796, 0.026555555555555554]"
5,orchestrator,0.7593549513339997,0.7693,0.764515965939851,0.8005066638789897,0.7693,[0.716 0.932 0.837 0.953 0.509 0.497 0.534 0.878 0.865 0.972],"[0.716, 0.932, 0.837, 0.953, 0.509, 0.49700000000000005, 0.534, 0.878, 0.865, 0.972]","[0.020555555555555563, 0.00033333333333333365, 0.05233333333333334, 0.06533333333333334, 0.008888888888888898, 0.00011111111111111121, 0.04133333333333333, 0.04299999999999999, 0.0014444444444444461, 0.023000000000000003]"
6,orchestrator,0.5822725342273712,0.8216,0.818719399699553,0.8241264424357944,0.8215999999999999,[0.801 0.953 0.788 0.93  0.696 0.767 0.475 0.911 0.934 0.961],"[0.801, 0.953, 0.788, 0.93, 0.696, 0.767, 0.475, 0.911, 0.934, 0.961]","[0.02933333333333333, 0.0011111111111111122, 0.030444444444444448, 0.036444444444444425, 0.022222222222222223, 0.0010000000000000007, 0.03511111111111111, 0.025222222222222233, 0.0038888888888888922, 0.013444444444444457]"
7,orchestrator,0.5473824264287949,0.8284,0.8249533875676474,0.8355784656179231,0.8284,[0.847 0.964 0.82  0.925 0.51  0.874 0.547 0.891 0.936 0.97 ],"[0.847, 0.964, 0.82, 0.925, 0.51, 0.874, 0.547, 0.891, 0.936, 0.97]","[0.034333333333333355, 0.0023333333333333353, 0.040333333333333346, 0.03077777777777777, 0.00822222222222223, 0.002111111111111113, 0.042666666666666665, 0.013333333333333324, 0.002666666666666669, 0.013888888888888888]"
8,orchestrator,0.5310004572629928,0.827,0.822729559275267,0.8362974415158057,0.827,[0.861 0.958 0.881 0.918 0.63  0.78  0.459 0.882 0.929 0.972],"[0.861, 0.958, 0.881, 0.918, 0.63, 0.78, 0.459, 0.882, 0.929, 0.972]","[0.03355555555555556, 0.0013333333333333346, 0.05266666666666667, 0.029444444444444422, 0.013666666666666681, 0.0007777777777777785, 0.02, 0.019333333333333313, 0.0023333333333333353, 0.019111111111111103]"
9,orchestrator,0.48462847018241884,0.8404,0.8391472067208298,0.8466132329219157,0.8404,[0.905 0.965 0.844 0.856 0.645 0.816 0.563 0.904 0.937 0.969],"[0.905, 0.965, 0.844, 0.856, 0.645, 0.816, 0.5630000000000001, 0.904, 0.937, 0.969]","[0.03877777777777777, 0.002333333333333335, 0.037888888888888875, 0.014222222222222235, 0.012888888888888887, 0.0010000000000000009, 0.03588888888888889, 0.018111111111111102, 0.0021111111111111126, 0.014111111111111121]"
10,orchestrator,0.4875552055835724,0.8348,0.8316059424858823,0.8455332303772629,0.8347999999999999,[0.796 0.95  0.848 0.962 0.545 0.875 0.54  0.925 0.946 0.961],"[0.796, 0.95, 0.848, 0.962, 0.545, 0.875, 0.54, 0.925, 0.946, 0.961]","[0.02511111111111112, 0.0006666666666666673, 0.0397777777777778, 0.052777777777777764, 0.008000000000000007, 0.0018888888888888905, 0.028666666666666667, 0.013444444444444419, 0.0030000000000000027, 0.01022222222222222]"
11,orchestrator,0.4877326635479927,0.8226,0.8145766551281837,0.8451695533745438,0.8226000000000001,[0.844 0.954 0.94  0.924 0.51  0.856 0.348 0.937 0.954 0.959],"[0.844, 0.954, 0.94, 0.924, 0.51, 0.856, 0.348, 0.937, 0.954, 0.959]","[0.029666666666666675, 0.0005555555555555561, 0.08633333333333332, 0.02999999999999999, 0.008777777777777785, 0.001555555555555557, 0.011555555555555553, 0.01655555555555556, 0.003333333333333337, 0.008777777777777784]"
12,orchestrator,0.554307161462307,0.7971,0.7793937485905285,0.8418239846131723,0.7971,[0.928 0.968 0.943 0.873 0.228 0.886 0.324 0.898 0.952 0.971],"[0.928, 0.968, 0.943, 0.873, 0.228, 0.886, 0.324, 0.898, 0.952, 0.971]","[0.05111111111111111, 0.001666666666666668, 0.11344444444444443, 0.017888888888888895, 0.002777777777777777, 0.0014444444444444455, 0.009333333333333338, 0.011555555555555553, 0.0028888888888888914, 0.013333333333333336]"
13,orchestrator,0.4530089155435562,0.8362,0.8315995787180881,0.8548213210663718,0.8362,[0.859 0.969 0.938 0.892 0.519 0.901 0.45  0.9   0.961 0.973],"[0.859, 0.969, 0.938, 0.892, 0.519, 0.901, 0.45, 0.9, 0.961, 0.973]","[0.026666666666666665, 0.0011111111111111124, 0.08144444444444446, 0.02088888888888887, 0.009111111111111118, 0.0020000000000000013, 0.014777777777777775, 0.010111111111111107, 0.0034444444444444475, 0.012444444444444444]"
14,orchestrator,0.463000168466568,0.8299,0.8240700232836738,0.8507770163781492,0.8299,[0.844 0.974 0.944 0.9   0.517 0.906 0.403 0.879 0.957 0.975],"[0.844, 0.974, 0.944, 0.9, 0.517, 0.906, 0.403, 0.879, 0.957, 0.975]","[0.025777777777777768, 0.0017777777777777798, 0.08666666666666668, 0.022333333333333302, 0.009555555555555564, 0.0024444444444444466, 0.012555555555555558, 0.009555555555555564, 0.0027777777777777796, 0.015555555555555557]"
15,orchestrator,0.4629833867609501,0.8361,0.8282666973645909,0.8558159122025997,0.8361000000000001,[0.891 0.975 0.935 0.872 0.623 0.912 0.32  0.93  0.941 0.962],"[0.891, 0.975, 0.935, 0.872, 0.623, 0.912, 0.32, 0.93, 0.941, 0.962]","[0.03544444444444444, 0.002666666666666669, 0.08122222222222218, 0.016777777777777794, 0.015111111111111115, 0.0020000000000000018, 0.008222222222222225, 0.010666666666666661, 0.001555555555555557, 0.008444444444444452]"
16,orchestrator,0.4533814897954464,0.8385,0.8315780113439765,0.8561178685805867,0.8385,[0.895 0.975 0.932 0.864 0.629 0.904 0.353 0.906 0.958 0.969],"[0.895, 0.975, 0.932, 0.864, 0.629, 0.904, 0.353, 0.906, 0.958, 0.969]","[0.03477777777777777, 0.0022222222222222244, 0.07622222222222223, 0.015222222222222232, 0.014555555555555556, 0.002111111111111113, 0.00888888888888889, 0.01022222222222222, 0.002666666666666669, 0.012555555555555566]"
17,orchestrator,0.4511152349531651,0.8436,0.8381722077713631,0.854629651887811,0.8436,[0.908 0.971 0.907 0.9   0.606 0.873 0.435 0.913 0.951 0.972],"[0.908, 0.971, 0.907, 0.9, 0.606, 0.873, 0.435, 0.913, 0.951, 0.972]","[0.04366666666666668, 0.0014444444444444461, 0.054, 0.02122222222222219, 0.010777777777777785, 0.0014444444444444457, 0.014888888888888896, 0.011666666666666665, 0.0017777777777777794, 0.012888888888888901]"
18,orchestrator,0.4802908961415291,0.8275,0.8208025796594391,0.8520146053808046,0.8274999999999999,[0.907 0.977 0.934 0.852 0.476 0.877 0.388 0.944 0.96  0.96 ],"[0.907, 0.977, 0.934, 0.852, 0.476, 0.877, 0.388, 0.944, 0.96, 0.96]","[0.04122222222222222, 0.0031111111111110767, 0.08811111111111111, 0.013555555555555567, 0.008666666666666675, 0.0013333333333333342, 0.012222222222222221, 0.013111111111111098, 0.0021111111111111135, 0.00822222222222223]"
19,orchestrator,0.44024218791127206,0.8465,0.8435538288441344,0.8587839691455041,0.8465,[0.827 0.971 0.909 0.923 0.498 0.904 0.596 0.949 0.933 0.955],"[0.827, 0.971, 0.909, 0.923, 0.498, 0.904, 0.596, 0.949, 0.933, 0.955]","[0.021888888888888895, 0.0013333333333333346, 0.06033333333333335, 0.025111111111111084, 0.007000000000000008, 0.0016666666666666679, 0.03255555555555556, 0.012444444444444444, 0.0008888888888888897, 0.007333333333333326]"
