epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,2,2.3105015206125987,0.05722222222222222,0.010934182590233547,0.005783267827063447,0.1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.012055301174043886, 0.0, 0.9879446988259561, 0.0, 0.0, 0.0]"
0,9,2.283134310646395,0.09944444444444445,0.04625619104221422,0.07349951585020253,0.2059040217308838,"[0.         0.         0.98101266 0.00198216 0.         0.45833333
 0.        ]","[0.0, 0.0, 0.9810126582278481, 0.0019821605550049554, 0.0, 0.4583333333333333, 0.0]","[0.0, 0.0, 0.7618392268726758, 0.013087606837606836, 0.0, 0.15151847427035295, 0.0]"
0,1,2.323989709921643,0.0011111111111111111,0.002868609350090831,0.004507042253521127,0.11309523809523808,"[0.         0.         0.         0.01785714 0.         1.
 0.         0.         0.        ]","[0.0, 0.0, 0.0, 0.017857142857142856, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.013481244841675387, 0.0, 0.9842866123011818, 0.0, 0.0, 0.0]"
0,6,2.3080786434950027,0.13833333333333334,0.02684155955640709,0.029528492404952145,0.09750242671325957,"[0.         0.         0.         0.97254902 0.00247525 0.
        nan 0.         0.         0.        ]","[0.0, 0.0, 0.0, 0.9725490196078431, 0.0024752475247524753, 0.0, nan, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
0,3,2.3143892963375667,0.058888888888888886,0.013948749127429124,0.007475540955509534,0.1213302752293578,"[0.         0.         0.         0.96330275 0.         0.
 0.25       0.         0.         0.        ]","[0.0, 0.0, 0.0, 0.963302752293578, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.7677985838869384, 0.00047789725209080046, 0.0, 0.20802321305057322, 0.0, 0.0, 0.0]"
0,8,2.300683146029447,0.1411111111111111,0.07105806831354167,0.11255737674482252,0.13618621815343127,"[0.         0.         0.66666667 0.01298701 0.         0.40983607
 0.         0.        ]","[0.0, 0.0, 0.6666666666666666, 0.012987012987012988, 0.0, 0.4098360655737705, 0.0, 0.0]","[0.0, 0.0, 0.8300494156404424, 0.011265869592012819, 0.0, 0.14590046544933763, 0.0, 0.0]"
0,5,2.307877152366976,0.12444444444444444,0.0308084041241583,0.017252733367523657,0.19150758688203623,"[0.         0.         0.97356828 0.         0.         0.75
 0.         0.         0.        ]","[0.0, 0.0, 0.973568281938326, 0.0, 0.0, 0.75, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.7326866978898686, 0.009630818619582664, 0.0, 0.167236448248258, 0.0, 0.0, 0.0]"
0,7,2.291563135332766,0.4077777777777778,0.09606836365500361,0.07297896907216495,0.14054740969797458,"[0.         0.         0.         0.96578538        nan 0.
 0.43968872 0.         0.         0.        ]","[0.0, 0.0, 0.0, 0.9657853810264385, nan, 0.0, 0.4396887159533074, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
0,4,2.299407691027211,0.16333333333333333,0.05238817550517449,0.036056897457404334,0.1253292240925208,"[0.         0.         0.31818182 0.0483871  0.         0.7613941
 0.         0.         0.        ]","[0.0, 0.0, 0.3181818181818182, 0.04838709677419355, 0.0, 0.7613941018766756, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.579696632500117, 0.07047805876661478, 0.0, 0.33382993162918223, 0.0, 0.0, 0.0]"
0,0,2.3002314588664907,0.19666666666666666,0.0365891472868217,0.02190051967334818,0.1111111111111111,[0. 0. 0. 0. 0. 0. 1. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0015707046680797766, 0.0, 0.9984292953319203, 0.0, 0.0]"
1,5,0.2703116592349468,0.9255555555555556,0.668757058604522,0.6683899915538405,0.673703542921975,"[0.78571429 0.93150685 0.9339207  0.         0.88937093 0.
 0.97149123 0.98314607 0.56818182]","[0.7857142857142858, 0.9315068493150684, 0.933920704845815, 0.0, 0.8893709327548807, 0.0, 0.9714912280701755, 0.9831460674157303, 0.5681818181818182]","[0.09319842525308755, 0.0005506607929515462, 0.044802866890945994, 0.0, 0.006284384352095759, 0.025550660792951544, 0.05914144153027014, 0.1340158211219056, 0.003539253478570148]"
