0,1,2,3,4,5,6,7,8,9,iteration
-0.00010000000000000286,0.00010000000000000286,-0.00010000000000000286,-0.00020000000000000573,0.00020000000000000573,-0.06040000000000001,-0.00010000000000000286,0.00020000000000000573,-0.00010000000000000286,0.00010000000000000286,0
-0.0373,-0.0701,-0.07669999999999999,-0.028100000000000014,-0.02400000000000002,0.05249999999999999,0.025499999999999995,-0.02210000000000001,0.04089999999999999,-0.06840000000000002,1
-0.06820000000000004,-0.04690000000000005,0.006900000000000017,0.05369999999999997,0.05020000000000002,0.02749999999999997,0.016900000000000026,0.01979999999999993,0.014100000000000001,0.011299999999999977,2
0.04469999999999996,-0.056499999999999995,-0.08730000000000004,0.038799999999999946,0.060699999999999976,0.036699999999999955,0.010599999999999943,0.028799999999999937,0.04749999999999999,0.04369999999999996,3
-0.0675,-0.08560000000000001,-0.057699999999999974,0.03820000000000001,0.05160000000000009,0.028000000000000025,0.05900000000000005,0.037800000000000056,0.04070000000000007,0.03860000000000008,4
-0.031100000000000017,-0.04420000000000002,-0.0262,0.028299999999999992,0.006399999999999961,0.019600000000000062,0.01880000000000004,0.023900000000000032,0.033299999999999996,0.013800000000000034,5
0.005800000000000027,-0.035499999999999976,-0.02429999999999999,0.021399999999999975,0.008399999999999963,0.020499999999999963,0.01959999999999995,0.017900000000000027,0.016900000000000026,0.018399999999999972,6
0.0007999999999999119,-0.03070000000000006,-0.027100000000000013,0.018100000000000005,0.008000000000000007,0.01429999999999998,0.014100000000000001,0.013399999999999967,0.016000000000000014,0.0121,7
-0.006099999999999994,-0.03710000000000002,-0.02310000000000001,0.01990000000000003,0.010199999999999987,0.012600000000000056,0.005099999999999993,0.01429999999999998,0.010500000000000065,0.020100000000000007,8
-0.008299999999999974,-0.02100000000000002,-0.006700000000000039,0.013299999999999979,0.01090000000000002,0.00990000000000002,0.0031999999999999806,0.012900000000000023,0.009000000000000008,0.009599999999999942,9
-0.0008000000000000229,-0.016700000000000048,-0.013599999999999945,0.014399999999999968,0.0044999999999999485,0.008299999999999974,0.008399999999999963,0.008099999999999996,0.010099999999999998,0.0121,10
-0.006700000000000039,-0.021199999999999997,-0.016900000000000026,0.008799999999999919,0.006199999999999983,0.013499999999999956,0.009399999999999964,0.016100000000000003,0.012799999999999923,0.01429999999999998,11
-0.005700000000000038,-0.011900000000000022,-0.010000000000000009,0.008899999999999908,0.0034999999999999476,0.005699999999999927,0.013499999999999956,0.007000000000000006,0.007900000000000018,0.005599999999999938,12
-0.0006000000000000449,-0.010399999999999965,-0.006900000000000017,0.005199999999999982,0.009399999999999964,0.007399999999999962,0.0028000000000000247,0.007199999999999984,0.007399999999999962,0.005499999999999949,13
-0.0013999999999999568,-0.015900000000000025,-0.011299999999999977,0.009700000000000042,0.0027000000000000357,0.009700000000000042,0.007000000000000006,0.0046000000000000485,0.009499999999999953,0.006199999999999983,14
