0,1,2,3,4,5,6,7,8,9
-0.5656000000000005,-1.0109000000000004,-0.8264999999999999,0.6033999999999995,0.4270999999999998,0.4734999999999995,0.5190999999999992,0.48469999999999935,0.5951,0.3808999999999998
