epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,orchestrator,2.575171117210388,0.1,0.01818181818181818,0.01,0.1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
1,orchestrator,3.3195794553756715,0.1,0.01818181818181818,0.01,0.1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
2,orchestrator,3.4265487545013427,0.0937,0.03311207621037219,0.022682301726791997,0.0937,[0.    0.    0.    0.    0.476 0.001 0.46  0.    0.    0.   ],"[0.0, 0.0, 0.0, 0.0, 0.476, 0.001, 0.46, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.6508888888888889, 0.004444444444444445, 0.35044444444444445, 0.0012222222222222224, 0.0, 0.0]"
3,orchestrator,3.439344497680664,0.1027,0.023478693534867288,0.04272881219811205,0.10269999999999997,[0.    0.    0.002 0.001 0.003 0.    1.    0.021 0.    0.   ],"[0.0, 0.0, 0.002, 0.001, 0.003, 0.0, 1.0, 0.021, 0.0, 0.0]","[0.0, 0.0, 0.000888888888888889, 0.02288888888888889, 0.004555555555555556, 0.00044444444444444447, 0.9204444444444445, 0.04777777777777778, 0.0, 0.0]"
4,orchestrator,2.9389720252990723,0.1511,0.08098264111468254,0.36262903853018624,0.15109999999999998,[0.057 0.001 0.029 0.003 0.702 0.059 0.62  0.035 0.005 0.   ],"[0.057, 0.001, 0.029, 0.003, 0.702, 0.05900000000000001, 0.62, 0.035, 0.005000000000000001, 0.0]","[0.0031111111111111114, 0.0, 0.015888888888888886, 0.0014444444444444448, 0.5740000000000001, 0.03755555555555556, 0.30244444444444446, 0.008555555555555556, 0.00011111111111111113, 0.00011111111111111112]"
5,orchestrator,2.647376117706299,0.2085,0.16553310084248987,0.3977514194879701,0.2085,[0.132 0.019 0.111 0.002 0.343 0.071 0.937 0.128 0.312 0.03 ],"[0.132, 0.019, 0.111, 0.002, 0.343, 0.071, 0.937, 0.128, 0.312, 0.03]","[0.00577777777777778, 0.0009999999999999998, 0.06977777777777779, 0.0005555555555555556, 0.1627777777777778, 0.015555555555555553, 0.5678888888888889, 0.01, 0.04155555555555555, 0.004555555555555557]"
6,orchestrator,2.293694345664978,0.2855,0.2483627130455873,0.4348397596442462,0.28550000000000003,[0.39  0.169 0.047 0.008 0.642 0.11  0.801 0.121 0.451 0.116],"[0.39, 0.169, 0.047, 0.008, 0.642, 0.11, 0.801, 0.121, 0.451, 0.116]","[0.04322222222222223, 0.003888888888888889, 0.01533333333333333, 0.004000000000000001, 0.2953333333333334, 0.02111111111111111, 0.3473333333333333, 0.004777777777777779, 0.04944444444444444, 0.009444444444444443]"
7,orchestrator,1.7866383477210999,0.3889,0.3708081489041932,0.4900721836926073,0.3889,[0.501 0.326 0.201 0.032 0.562 0.339 0.821 0.256 0.61  0.241],"[0.5010000000000001, 0.326, 0.201, 0.032, 0.562, 0.339, 0.821, 0.256, 0.61, 0.24100000000000002]","[0.04944444444444444, 0.007666666666666667, 0.0611111111111111, 0.005444444444444447, 0.16811111111111113, 0.04822222222222222, 0.24755555555555553, 0.009000000000000003, 0.06766666666666668, 0.014777777777777784]"
8,orchestrator,1.5365107257843018,0.4627,0.4613931622173082,0.524304303049522,0.4627,[0.567 0.342 0.581 0.187 0.454 0.382 0.653 0.419 0.648 0.394],"[0.567, 0.342, 0.581, 0.187, 0.454, 0.382, 0.653, 0.419, 0.648, 0.394]","[0.04966666666666667, 0.005999999999999998, 0.15611111111111114, 0.03255555555555556, 0.08933333333333333, 0.042444444444444444, 0.10655555555555558, 0.017555555555555553, 0.0732222222222222, 0.023555555555555566]"
9,orchestrator,1.4028212864875793,0.5078,0.5059754679860767,0.5529567745885061,0.5077999999999999,[0.511 0.555 0.443 0.18  0.604 0.432 0.699 0.429 0.757 0.468],"[0.511, 0.5549999999999999, 0.443, 0.18, 0.604, 0.432, 0.699, 0.429, 0.757, 0.468]","[0.03522222222222223, 0.013888888888888892, 0.09555555555555556, 0.027222222222222224, 0.1298888888888889, 0.04888888888888889, 0.08611111111111111, 0.015888888888888897, 0.0768888888888889, 0.017333333333333343]"
