0,1,2,3,4,5,6,7,8,9
7.8863,2.731799999999998,1.0636,-0.7894000000000002,-0.2338,-0.5191000000000003,-0.5549,-0.6427999999999997,-0.6011000000000004,-0.5466000000000003
