0,1,2,3,4,5,6,7,8,9
0.04849999999999996,-0.0303000000000003,0.008899999999999686,0.3420999999999994,0.06010000000000004,0.20249999999999968,0.27439999999999976,0.0917999999999996,0.276,0.12479999999999947
