coalition,value,iteration
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9665,19
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.965,19
"(5, 2, 0, 9, 6, 3, 4, 1, 7, 8)",0.9669,20
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9679,20
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9683,20
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9672,20
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9676,20
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9659,20
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9652,20
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.966,20
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9685,20
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9669,20
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9642,20
"(1, 6, 9, 3, 2, 8, 0, 5, 4, 7)",0.9675,21
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9682,21
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9666,21
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9684,21
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9652,21
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9679,21
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9647,21
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9675,21
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.968,21
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9665,21
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9671,21
"(9, 7, 2, 6, 0, 5, 1, 3, 8, 4)",0.9682,22
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9687,22
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9673,22
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9691,22
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.968,22
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9689,22
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9696,22
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9696,22
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9668,22
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9666,22
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9676,22
"(1, 4, 5, 0, 3, 6, 9, 8, 7, 2)",0.9684,23
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9695,23
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9679,23
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9693,23
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9686,23
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9673,23
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9684,23
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9685,23
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9669,23
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9682,23
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9693,23
"(3, 8, 5, 2, 7, 9, 6, 1, 4, 0)",0.9678,24
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9674,24
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9655,24
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9684,24
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.969,24
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9676,24
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9684,24
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9676,24
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9689,24
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9672,24
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9679,24
"(3, 0, 7, 2, 4, 1, 6, 9, 8, 5)",0.9688,25
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9673,25
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9685,25
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9683,25
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9695,25
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9676,25
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9693,25
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9677,25
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9688,25
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9658,25
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9685,25
"(5, 1, 2, 9, 6, 3, 8, 0, 4, 7)",0.9689,26
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9692,26
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9697,26
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9692,26
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.969,26
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9684,26
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9677,26
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9666,26
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9698,26
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9676,26
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.968,26
"(8, 9, 6, 3, 7, 2, 5, 1, 4, 0)",0.9699,27
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9673,27
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9697,27
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9697,27
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9693,27
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9686,27
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9706,27
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9697,27
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9703,27
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.97,27
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9702,27
"(2, 9, 0, 6, 8, 3, 1, 5, 4, 7)",0.9705,28
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9703,28
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9697,28
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9701,28
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9695,28
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9683,28
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9691,28
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9707,28
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9702,28
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9699,28
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9688,28
"(5, 3, 9, 1, 4, 2, 7, 8, 0, 6)",0.9695,29
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9698,29
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9687,29
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9697,29
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9702,29
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.97,29
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9702,29
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9688,29
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9682,29
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9696,29
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9699,29
"(3, 7, 0, 5, 6, 4, 8, 2, 9, 1)",0.9707,30
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9696,30
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9693,30
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9708,30
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9705,30
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9699,30
