0,1,2,3,4,5,6,7,8,9
1.0319000000000003,0.7018000000000003,0.7792999999999995,0.050199999999999384,0.49439999999999995,-0.12470000000000031,0.7677,0.6582000000000001,0.046499999999999236,0.09919999999999973
