0,1,2,3,4,5,6,7,8,9
-0.15230000000000032,-0.04600000000000021,0.11960000000000004,0.03939999999999971,0.04439999999999955,0.2855000000000001,0.12539999999999993,-0.07930000000000004,0.16449999999999945,0.009599999999999553
