coalition,value,iteration
"(3, 9, 0, 8, 4, 2, 1, 6, 7, 5)",0.1,0
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.0995,0
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.1183,0
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.1,0
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.1012,0
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.1128,0
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.1106,0
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.1,0
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.1,0
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.1097,0
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.1,0
"(1, 5, 0, 9, 7, 3, 8, 6, 2, 4)",0.1003,1
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.1,1
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.1,1
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.1,1
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.1,1
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.1,1
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.1,1
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.1,1
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.1,1
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.1006,1
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.1,1
"(0, 1, 9, 7, 2, 6, 3, 4, 5, 8)",0.0998,2
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.0999,2
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.1011,2
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.0966,2
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.1003,2
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.1001,2
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.1007,2
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.1,2
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.1045,2
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.1001,2
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.0999,2
"(8, 6, 5, 9, 2, 0, 7, 4, 1, 3)",0.1027,3
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.1003,3
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.1003,3
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.1019,3
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.1205,3
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.1182,3
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.1278,3
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.1009,3
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.1081,3
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.0996,3
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.115,3
"(5, 1, 9, 7, 0, 4, 6, 3, 2, 8)",0.1127,4
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.1079,4
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.112,4
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.1253,4
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.1099,4
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.1444,4
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.1218,4
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.1071,4
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.1326,4
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.1231,4
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.1062,4
"(7, 4, 6, 9, 3, 8, 0, 2, 1, 5)",0.1538,5
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.1483,5
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.1666,5
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.1404,5
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.1574,5
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.1669,5
