epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,3,2.3024307185031,0.008,0.007968741693689862,0.01832022648631645,0.10487804878048781,"[0.         0.04878049 0.         0.         0.         0.
 1.         0.         0.         0.        ]","[0.0, 0.04878048780487805, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.03868632086799789, 0.0, 0.0, 0.0, 0.0, 0.9558936249314601, 0.0, 0.0, 0.0]"
0,9,2.302147583758577,0.012,0.005477741708474268,0.003244053193481926,0.10689655172413792,"[0.         0.06896552 0.         0.         0.         0.
 1.         0.         0.         0.        ]","[0.0, 0.06896551724137931, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.044540371254994465, 0.0, 0.0, 0.0, 0.0, 0.9477967934959634, 0.0, 0.0, 0.0]"
0,0,2.3071090997533594,0.022,0.004783648619265057,0.0024444444444444444,0.1111111111111111,[0. 0. 0. 0. 0. 0. 1. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
0,8,2.3025092698158103,0.146,0.03310754454694806,0.024445383072064203,0.10536384976525821,"[0.         0.05833333 0.         0.         0.         0.
 0.99530516 0.         0.         0.        ]","[0.0, 0.058333333333333334, 0.0, 0.0, 0.0, 0.0, 0.9953051643192489, 0.0, 0.0, 0.0]","[0.0, 0.036559057431674896, 0.0, 0.0, 0.0, 0.0, 0.957481109495816, 0.0, 0.0, 0.0]"
0,4,2.299377829470533,0.07133333333333333,0.016043728504246506,0.015447154471544716,0.099797507788162,"[0.         0.01666667 0.         0.         0.         0.
 0.98130841 0.         0.         0.        ]","[0.0, 0.016666666666666666, 0.0, 0.0, 0.0, 0.0, 0.9813084112149533, 0.0, 0.0, 0.0]","[0.0, 0.02439770957678942, 0.0, 0.0, 0.0, 0.0, 0.9758272817696972, 0.0, 0.0, 0.0]"
0,2,2.3037117668922913,0.022,0.004849708871366263,0.018808567603748324,0.10033444816053512,"[0.         0.00334448 0.         0.         0.         0.
 1.         0.         0.         0.        ]","[0.0, 0.0033444816053511705, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.013949073885956767, 0.0, 0.0, 0.0, 0.0, 0.985679317046782, 0.0, 0.0, 0.0]"
0,1,2.30135367271748,0.25066666666666665,0.04025695931477516,0.02520107238605898,0.1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.003159700279859167, 0.0, 0.0, 0.0, 0.0, 0.9968402997201409, 0.0, 0.0, 0.0]"
0,6,2.305382934022457,0.10933333333333334,0.025073883446787314,0.02059114340843421,0.10299403161277627,"[0.         0.03626943 0.         0.         0.         0.
 0.99367089 0.         0.         0.        ]","[0.0, 0.03626943005181347, 0.0, 0.0, 0.0, 0.0, 0.9936708860759493, 0.0, 0.0, 0.0]","[0.0, 0.03983148257304123, 0.0, 0.0, 0.0, 0.0, 0.956841815634985, 0.0, 0.0, 0.0]"
0,7,2.299420087895495,0.196,0.04041464608266228,0.030000000000000006,0.10515856639471761,"[0.         0.05504587 0.         0.         0.         0.
 0.99653979 0.         0.         0.        ]","[0.0, 0.05504587155963303, 0.0, 0.0, 0.0, 0.0, 0.9965397923875432, 0.0, 0.0, 0.0]","[0.0, 0.06003386441716015, 0.0, 0.0, 0.0, 0.0, 0.9342343951442648, 0.0, 0.0, 0.0]"
0,5,2.302500641092341,0.18333333333333332,0.037633902721482336,0.027333891513665453,0.10414544804788708,"[0.         0.04878049 0.         0.         0.         0.
 0.99267399 0.         0.         0.        ]","[0.0, 0.04878048780487805, 0.0, 0.0, 0.0, 0.0, 0.9926739926739927, 0.0, 0.0, 0.0]","[0.0, 0.06543802382537418, 0.0, 0.0, 0.0, 0.0, 0.9299559227880846, 0.0, 0.0, 0.0]"
