iteration,node_id,loss,accuracy,full_loss,full_accuracy
0,4,2.2155576805735744,0.16043956043956045,"[2.2836029585017714, 2.24814633990443, 2.2155576805735744]","[0.16043956043956045, 0.16043956043956045, 0.16043956043956045]"
0,21,2.226663256800452,0.1763409257898604,"[2.286577906719474, 2.2553124039672143, 2.226663256800452]","[0.08743570903747244, 0.1792799412196914, 0.1763409257898604]"
0,9,2.2173801521922267,0.16472303206997085,"[2.284049438875775, 2.2486271414645884, 2.2173801521922267]","[0.16472303206997085, 0.16472303206997085, 0.16472303206997085]"
0,0,2.214740797530773,0.18021978021978022,"[2.2796100128528685, 2.2455190226089123, 2.214740797530773]","[0.18021978021978022, 0.18021978021978022, 0.18021978021978022]"
0,24,2.2269052849259485,0.1838827838827839,"[2.287631716839103, 2.2557354583296667, 2.2269052849259485]","[0.0761904761904762, 0.1706959706959707, 0.1838827838827839]"
0,8,2.217678896216459,0.16322008862629248,"[2.2830665555111196, 2.2490962217020436, 2.217678896216459]","[0.16322008862629248, 0.16322008862629248, 0.16322008862629248]"
0,26,2.226668895677079,0.17702999268471104,"[2.2875053328137067, 2.2554157501043277, 2.226668895677079]","[0.091441111923921, 0.17702999268471104, 0.17702999268471104]"
0,25,2.2275995598282923,0.1760821716801174,"[2.2888557800026827, 2.2565104185148726, 2.2275995598282923]","[0.0748349229640499, 0.17461482024944974, 0.1760821716801174]"
0,27,2.224022471627524,0.18763796909492272,"[2.2856025196785152, 2.252895338590755, 2.224022471627524]","[0.08388520971302428, 0.19426048565121412, 0.18763796909492272]"
0,16,2.2173942188883937,0.16386247256766642,"[2.2785926475081335, 2.2464970599773317, 2.2173942188883937]","[0.1485003657644477, 0.14996342355523043, 0.16386247256766642]"
0,7,2.2181278993917064,0.16629874908020603,"[2.2836367030476414, 2.24889791843503, 2.2181278993917064]","[0.16629874908020603, 0.16629874908020603, 0.16629874908020603]"
0,10,2.216061070907948,0.1597069597069597,"[2.2769792800725894, 2.245243005974348, 2.216061070907948]","[0.1641025641025641, 0.16483516483516483, 0.1597069597069597]"
0,15,2.216500997543335,0.1636096845194424,"[2.277369682178941, 2.245823483134425, 2.216500997543335]","[0.14893617021276595, 0.1533382245047689, 0.1636096845194424]"
0,17,2.216529751932898,0.16777041942604856,"[2.2767297334449235, 2.245682899342027, 2.216529751932898]","[0.16850625459896984, 0.16850625459896984, 0.16777041942604856]"
0,23,2.228049089742261,0.1676470588235294,"[2.289472785106925, 2.2569527016129602, 2.228049089742261]","[0.08014705882352942, 0.1676470588235294, 0.1676470588235294]"
0,20,2.2275456772294153,0.1641025641025641,"[2.2885950831479804, 2.256017418794854, 2.2275456772294153]","[0.06886446886446887, 0.16483516483516483, 0.1641025641025641]"
0,11,2.2155476226363073,0.16458486407053638,"[2.2762844950653784, 2.2444478356560995, 2.2155476226363073]","[0.16678912564290962, 0.16752387950036737, 0.16458486407053638]"
0,28,2.2285258769989014,0.172821270310192,"[2.289927305177201, 2.25702446560527, 2.2285258769989014]","[0.0568685376661743, 0.17134416543574593, 0.172821270310192]"
0,3,2.2166766843130423,0.16691176470588234,"[2.281349409458249, 2.2474696913430856, 2.2166766843130423]","[0.16691176470588234, 0.16691176470588234, 0.16691176470588234]"
0,12,2.2178744493528852,0.15712187958883994,"[2.2792814775954846, 2.247677437094755, 2.2178744493528852]","[0.15418502202643172, 0.1527165932452276, 0.15712187958883994]"
0,5,2.218477737071902,0.15847395451210564,"[2.284360320069069, 2.249794422194015, 2.218477737071902]","[0.1474688187820983, 0.1467351430667645, 0.15847395451210564]"
0,18,2.21501415274864,0.17651403249630723,"[2.2767259076584216, 2.2444690937219662, 2.21501415274864]","[0.17651403249630723, 0.17651403249630723, 0.17651403249630723]"
0,19,2.2149689419325007,0.17565597667638483,"[2.2754123432691706, 2.243911316228467, 2.2149689419325007]","[0.1749271137026239, 0.1749271137026239, 0.17565597667638483]"
0,1,2.2181269124496814,0.1520940484937546,"[2.2843372211899866, 2.249530598174694, 2.2181269124496814]","[0.14842027920646583, 0.14842027920646583, 0.1520940484937546]"
0,22,2.2279135238292604,0.16519823788546256,"[2.2885547571404037, 2.2565290040748063, 2.2279135238292604]","[0.06901615271659324, 0.1696035242290749, 0.16519823788546256]"
0,14,2.213255915530892,0.18315018315018314,"[2.273843443670938, 2.2424531038417372, 2.213255915530892]","[0.18315018315018314, 0.18315018315018314, 0.18315018315018314]"
0,2,2.218047408170478,0.16299559471365638,"[2.2829313888106237, 2.2487641711567723, 2.218047408170478]","[0.16299559471365638, 0.16299559471365638, 0.16299559471365638]"
0,6,2.214830980744473,0.18653986832479882,"[2.280865031619405, 2.246423743491949, 2.214830980744473]","[0.18653986832479882, 0.18653986832479882, 0.18653986832479882]"
0,29,2.226699934449307,0.17638483965014579,"[2.287356742592745, 2.2552883015122522, 2.226699934449307]","[0.08892128279883382, 0.17711370262390672, 0.17638483965014579]"
0,13,2.2126575347989106,0.18455882352941178,"[2.2739477323931316, 2.2423299800517946, 2.2126575347989106]","[0.17426470588235293, 0.16691176470588234, 0.18455882352941178]"
