0,1,2,3,4,5,6,7,8,9
0.8604999999999995,0.6412999999999999,0.5446999999999999,0.19669999999999982,0.5442,0.3489999999999998,0.10459999999999964,0.3746000000000001,-0.17050000000000015,0.12180000000000007
