0,1,2,3,4,5,6,7,8,9
-0.08959999999999967,-0.030499999999999652,0.015999999999999556,-0.061000000000000054,0.009800000000000073,-0.014499999999999943,-0.04330000000000002,-0.17900000000000038,0.22589999999999996,0.09399999999999994
