epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,0,2.210740566253662,0.10555555555555556,0.02121719709659408,0.011728395061728396,0.1111111111111111,[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
0,1,2.2794277435910386,0.11444444444444445,0.02053838484546361,0.011444444444444445,0.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
0,2,2.2241321327412025,0.013888888888888888,0.0030441400304414,0.0015432098765432098,0.1111111111111111,[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
0,3,2.2771680777051806,0.11222222222222222,0.02018990504747626,0.01122846025569761,0.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.006535947712418301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9934640522875817]"
0,4,2.2218843329269276,0.2461111111111111,0.04392880162625812,0.027376096897787666,0.1111111111111111,[ 0.  0.  0. nan  0.  0.  0.  0.  1.],"[0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan, nan]"
0,5,2.2158034649570433,0.21777777777777776,0.03642460843521383,0.12173429683157311,0.10035971223021582,"[0.00359712 0.         0.         0.         0.         0.
 0.         0.         0.         1.        ]","[0.0035971223021582736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9996003197442046]"
0,6,2.3574791861846385,0.0811111111111111,0.01668952903520805,0.009022370535162525,0.1111111111111111,[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.004807692307692308, 0.0, 0.0, 0.0, 0.0, 0.9951923076923077]"
0,7,2.238544377605472,0.08611111111111111,0.015856777493606138,0.008611111111111111,0.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
0,8,2.3250424461027164,0.0011111111111111111,0.00022197558268590456,0.00011111111111111112,0.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
0,9,2.247155527097989,0.0033333333333333335,0.0010629621914448376,0.1114207853338288,0.11133422579205712,"[0.00200803 0.         0.         0.         0.         0.
 0.         0.         1.        ]","[0.002008032128514056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.003078817733990148, 0.0, 0.0, 0.0, 0.0, 0.9966701782499456]"
1,0,2.2368914606296912,0.3605555555555556,0.061048317311150985,0.05011703489842023,0.11037032511425754,"[0.         0.         0.01005025 0.98328267 0.         0.
 0.         0.         0.        ]","[0.0, 0.0, 0.010050251256281407, 0.9832826747720365, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.009409977393629502, 0.9914234068528308, 0.0, 0.0, 0.0, 0.0, 0.0]"
1,1,2.952235012982799,0.008888888888888889,0.006077367205542725,0.015358012548484585,0.1033639143730887,"[0.         0.         0.03363914 1.         0.         0.
 0.         0.         0.         0.        ]","[0.0, 0.0, 0.03363914373088685, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.03535763191617094, 0.960904685447064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1,2,2.011429340438505,0.14277777777777778,0.03759677293060639,0.07506770654265361,0.11606629603277015,"[0.         0.         0.07429963 0.97029703 0.         0.
 0.         0.         0.        ]","[0.0, 0.0, 0.07429963459196103, 0.9702970297029703, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.11813155365579626, 0.8761416099577637, 0.0, 0.00015225334957369064, 0.0, 0.0, 0.0]"
1,3,1.2535588134706548,0.785,0.6237753918694484,0.6587155209849692,0.7906323616788608,"[0.96899225 1.         0.64705882 0.93028322 0.75443787 0.2890625
 0.90980392 1.         0.56015038 0.84653465]","[0.9689922480620154, 1.0, 0.6470588235294118, 0.9302832244008715, 0.7544378698224852, 0.2890625, 0.9098039215686274, 1.0, 0.5601503759398496, 0.8465346534653465]","[0.033043624364446716, 0.011405544126035968, 0.0034722647459889764, 0.11024736433768122, 0.006690195647458862, 0.00048414427499394856, 0.010817569532359413, 0.009900098074085761, 0.014850972337149404, 0.03171893180550997]"
1,4,1.483226941750113,0.6211111111111111,0.39102138611676024,0.458551327851468,0.531482897839313,"[1.         0.64480874 0.46153846        nan 0.5        0.2
 1.         0.67326733        nan 0.83521445]","[1.0, 0.644808743169399, 0.46153846153846156, nan, 0.5, 0.20000000000000007, 1.0, 0.6732673267326733]","[nan, nan, nan, nan, nan, nan, nan, nan]"
1,5,1.1549923715338242,0.7783333333333333,0.6027917634864061,0.6255733627055606,0.6978386641688854,"[0.98201439 0.97972973 0.         0.80645161 0.65384615 0.25301205
 0.89795918 0.89727463 0.66666667 0.84143223]","[0.9820143884892087, 0.9797297297297297, 0.0, 0.806451612903226, 0.6538461538461539, 0.25301204819277107, 0.8979591836734694, 0.8972746331236898, 0.6666666666666666, 0.8414322250639387]","[0.13929354907551345, 0.013295395558925782, 0.004588245454938032, 0.06945241893254955, 0.009049454016367118, 0.0, 0.001673360107095043, 0.01937067740888812, 0.013193537574673592, 0.06581817946117675]"
1,6,1.22337890040558,0.785,0.5928774584728747,0.5745633074016283,0.7392056563603525,"[1.         1.         0.69230769 0.92913386 0.70974359        nan
 0.90084986 0.95348837 0.38461538 0.82191781]","[1.0, 1.0, 0.6923076923076923, 0.9291338582677166, 0.7097435897435898, nan, 0.9008498583569405, 0.9534883720930233, 0.38461538461538475]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
1,7,1.1247491198303425,0.9155555555555556,0.7034933464676009,0.7121392007719355,0.7768912059795658,"[1.         0.96356275 0.5        0.99074074 0.71111111 0.35294118
 0.92191436 0.90068493 0.66666667 0.76129032]","[1.0, 0.9635627530364372, 0.5, 0.9907407407407407, 0.7111111111111111, 0.35294117647058826, 0.9219143576826196, 0.9006849315068494, 0.6666666666666666, 0.7612903225806451]","[0.03265256292929489, 0.016983180261858744, 0.001119507416736634, 0.07460588037661588, 0.05753673862952356, 0.0002798768541841616, 0.0024691358024691392, 0.013932032390813753, 0.017695071168811066, 0.030624674192396877]"
