cluster,ins_mean,ins_median,ins_var,ins_std,ins_p05,ins_p25,ins_p50,ins_p75,ins_p95,del_mean,del_median,del_var,del_std,del_p05,del_p25,del_p50,del_p75,del_p95
A,0.5819548171584173,0.5628275319358499,0.0021620880834795353,0.04649825892955063,0.5249638476832208,0.5582985018127271,0.5628275319358499,0.6175192279405826,0.6556042181826394,0.48627310946786584,0.49719010231145383,0.00312008679462773,0.055857737106221286,0.40693702904368123,0.43060606952294933,0.49719010231145383,0.5344807760657453,0.5540413452450836
