epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,orchestrator,2.280975570106506,0.1811,0.06313928194966839,0.12485540785403038,0.18109999999999998,[0.    0.    0.    0.795 0.    0.    0.012 1.    0.004 0.   ],"[0.0, 0.0, 0.0, 0.795, 0.0, 0.0, 0.012000000000000002, 1.0, 0.004, 0.0]","[0.0, 0.0, 0.00011111111111111113, 0.3971111111111112, 0.00011111111111111113, 0.0008888888888888889, 0.00288888888888889, 0.5083333333333333, 0.0003333333333333333, 0.00011111111111111112]"
1,orchestrator,2.0580148302078247,0.4372,0.3662845882777626,0.4791416194900334,0.4372,[0.571 0.838 0.    0.858 0.    0.    0.636 0.471 0.001 0.997],"[0.571, 0.838, 0.0, 0.858, 0.0, 0.0, 0.636, 0.471, 0.001, 0.997]","[0.012666666666666666, 0.0011111111111111122, 0.0, 0.07255555555555555, 0.00011111111111111112, 0.0, 0.17266666666666663, 0.007444444444444438, 0.0, 0.3587777777777778]"
2,orchestrator,1.2481445106506348,0.5195,0.49357220717887973,0.7523775437277259,0.5195000000000001,[0.073 0.583 0.738 0.997 0.139 0.348 0.153 0.622 0.548 0.994],"[0.073, 0.583, 0.738, 0.997, 0.139, 0.348, 0.153, 0.622, 0.548, 0.994]","[0.0012222222222222218, 0.00011111111111111121, 0.09799999999999999, 0.27544444444444444, 0.002111111111111113, 0.00044444444444444485, 0.006555555555555557, 0.007222222222222229, 0.0012222222222222233, 0.14155555555555555]"
3,orchestrator,0.860903408241272,0.7032,0.6913773540631757,0.7789660604111539,0.7032,[0.232 0.841 0.65  0.988 0.796 0.649 0.276 0.728 0.877 0.995],"[0.232, 0.841, 0.65, 0.988, 0.796, 0.649, 0.276, 0.728, 0.877, 0.995]","[0.0024444444444444435, 0.00033333333333333365, 0.022666666666666675, 0.14722222222222225, 0.05644444444444444, 0.0012222222222222233, 0.016333333333333335, 0.011777777777777774, 0.005666666666666673, 0.06566666666666668]"
4,orchestrator,0.6840093476295471,0.7698,0.7632676264237661,0.8042186494107598,0.7698,[0.555 0.897 0.832 0.974 0.672 0.735 0.318 0.776 0.95  0.989],"[0.555, 0.897, 0.832, 0.974, 0.672, 0.735, 0.318, 0.776, 0.95, 0.989]","[0.009111111111111106, 0.0003333333333333337, 0.046444444444444455, 0.09566666666666666, 0.02377777777777778, 0.0013333333333333346, 0.014000000000000002, 0.009999999999999997, 0.009777777777777762, 0.045333333333333344]"
5,orchestrator,0.587755068397522,0.8043,0.8007598287064734,0.821306667387956,0.8042999999999999,[0.523 0.934 0.786 0.951 0.753 0.743 0.508 0.911 0.959 0.975],"[0.523, 0.934, 0.786, 0.951, 0.753, 0.743, 0.508, 0.911, 0.959, 0.975]","[0.00555555555555556, 0.00044444444444444495, 0.03033333333333333, 0.06677777777777778, 0.031999999999999994, 0.0006666666666666673, 0.03488888888888889, 0.0192222222222222, 0.008999999999999985, 0.018555555555555547]"
6,orchestrator,0.5212887397766113,0.8262,0.8219376075843986,0.8328786922243987,0.8261999999999998,[0.668 0.946 0.847 0.942 0.717 0.777 0.484 0.938 0.978 0.965],"[0.668, 0.946, 0.847, 0.942, 0.717, 0.777, 0.484, 0.938, 0.978, 0.965]","[0.009777777777777774, 0.0007777777777777785, 0.03966666666666667, 0.04511111111111113, 0.02511111111111111, 0.0008888888888888897, 0.025555555555555554, 0.01966666666666665, 0.013555555555555543, 0.01300000000000001]"
7,orchestrator,0.47612583339214326,0.8395,0.8371737325976838,0.8447756222156835,0.8395000000000001,[0.797 0.96  0.885 0.892 0.623 0.812 0.556 0.923 0.974 0.973],"[0.797, 0.96, 0.885, 0.892, 0.623, 0.812, 0.556, 0.923, 0.974, 0.973]","[0.020555555555555563, 0.0010000000000000009, 0.05099999999999998, 0.019555555555555534, 0.014222222222222223, 0.0007777777777777785, 0.03211111111111112, 0.014333333333333313, 0.009666666666666664, 0.015111111111111115]"
8,orchestrator,0.4738521630644798,0.8308,0.8254465129961988,0.8406155362995072,0.8308,[0.86  0.955 0.906 0.897 0.605 0.775 0.448 0.907 0.976 0.979],"[0.86, 0.955, 0.906, 0.897, 0.605, 0.775, 0.448, 0.907, 0.976, 0.979]","[0.02900000000000001, 0.0007777777777777786, 0.06166666666666668, 0.018333333333333313, 0.01411111111111111, 0.0006666666666666673, 0.017777777777777778, 0.01633333333333331, 0.009444444444444441, 0.019888888888888883]"
9,orchestrator,0.4320902017116547,0.8501,0.8477375228905679,0.8537423822739243,0.8501,[0.816 0.958 0.893 0.9   0.662 0.835 0.564 0.915 0.978 0.98 ],"[0.816, 0.958, 0.893, 0.9, 0.662, 0.835, 0.564, 0.915, 0.978, 0.98]","[0.020444444444444453, 0.0006666666666666673, 0.045555555555555544, 0.018777777777777768, 0.014555555555555556, 0.0010000000000000007, 0.028, 0.013222222222222222, 0.008888888888888872, 0.015444444444444446]"
10,orchestrator,0.4130954259991646,0.8538,0.8522543202322159,0.8566434403763648,0.8538,[0.78  0.967 0.882 0.868 0.771 0.827 0.56  0.941 0.974 0.968],"[0.78, 0.967, 0.882, 0.868, 0.771, 0.827, 0.56, 0.941, 0.974, 0.968]","[0.016111111111111114, 0.0010000000000000009, 0.04233333333333332, 0.013888888888888904, 0.02522222222222222, 0.0007777777777777785, 0.027777777777777776, 0.01722222222222221, 0.006555555555555551, 0.011555555555555565]"
11,orchestrator,0.41405938678383825,0.8549,0.853757552479143,0.8590255906436177,0.8549,[0.778 0.968 0.876 0.87  0.797 0.81  0.57  0.963 0.967 0.95 ],"[0.778, 0.968, 0.876, 0.87, 0.797, 0.81, 0.57, 0.963, 0.967, 0.95]","[0.01311111111111111, 0.001666666666666668, 0.03900000000000001, 0.012888888888888887, 0.028555555555555563, 0.0010000000000000009, 0.028555555555555556, 0.02399999999999999, 0.0047777777777777575, 0.007666666666666661]"
12,orchestrator,0.4166041272938252,0.8502,0.8477452211929973,0.854942373237671,0.8501999999999998,[0.837 0.964 0.888 0.825 0.783 0.819 0.503 0.958 0.972 0.953],"[0.837, 0.964, 0.888, 0.825, 0.783, 0.819, 0.503, 0.958, 0.972, 0.953]","[0.024111111111111097, 0.0008888888888888897, 0.045333333333333344, 0.008666666666666675, 0.027666666666666666, 0.0008888888888888897, 0.021999999999999995, 0.021777777777777754, 0.006999999999999992, 0.008111111111111118]"
13,orchestrator,0.40384321778714655,0.8572,0.8541997305345059,0.8594582613005131,0.8572,[0.853 0.966 0.871 0.887 0.783 0.84  0.495 0.961 0.964 0.952],"[0.853, 0.966, 0.871, 0.887, 0.783, 0.84, 0.495, 0.961, 0.964, 0.952]","[0.023888888888888904, 0.0008888888888888897, 0.03966666666666664, 0.01377777777777779, 0.02733333333333332, 0.0008888888888888897, 0.020888888888888884, 0.01988888888888886, 0.0040000000000000036, 0.007444444444444438]"
14,orchestrator,0.39611641857028007,0.8592,0.8591835429436319,0.8640059019784608,0.8592000000000001,[0.803 0.968 0.874 0.863 0.771 0.828 0.619 0.955 0.954 0.957],"[0.803, 0.968, 0.874, 0.863, 0.771, 0.828, 0.619, 0.955, 0.954, 0.957]","[0.01644444444444445, 0.0012222222222222235, 0.041444444444444443, 0.010333333333333342, 0.02155555555555555, 0.0010000000000000009, 0.031333333333333345, 0.02055555555555555, 0.002666666666666669, 0.009888888888888898]"
15,orchestrator,0.40763433376848696,0.8559,0.8549680493622489,0.8626985303498567,0.8558999999999999,[0.813 0.965 0.913 0.857 0.744 0.843 0.548 0.952 0.961 0.963],"[0.813, 0.965, 0.913, 0.857, 0.744, 0.843, 0.548, 0.952, 0.961, 0.963]","[0.01722222222222223, 0.0011111111111111122, 0.05444444444444444, 0.011222222222222232, 0.020111111111111107, 0.0008888888888888897, 0.024888888888888887, 0.017333333333333326, 0.003000000000000003, 0.009888888888888898]"
16,orchestrator,0.412878660017252,0.8549,0.8548404394807545,0.8638591831329554,0.8549,[0.793 0.966 0.919 0.845 0.702 0.843 0.596 0.965 0.971 0.949],"[0.793, 0.966, 0.919, 0.845, 0.702, 0.843, 0.596, 0.965, 0.971, 0.949]","[0.015777777777777783, 0.0010000000000000009, 0.05666666666666667, 0.009888888888888898, 0.016333333333333325, 0.0008888888888888897, 0.029111111111111105, 0.01977777777777778, 0.004111111111111091, 0.007666666666666672]"
17,orchestrator,0.43741144932210446,0.8479,0.846194418301607,0.8612178875159874,0.8478999999999999,[0.856 0.967 0.937 0.826 0.701 0.831 0.488 0.962 0.956 0.955],"[0.856, 0.967, 0.937, 0.826, 0.701, 0.831, 0.488, 0.962, 0.956, 0.955]","[0.023222222222222217, 0.0013333333333333342, 0.06788888888888889, 0.008777777777777785, 0.017444444444444436, 0.0011111111111111124, 0.01755555555555556, 0.02155555555555555, 0.002666666666666669, 0.007444444444444452]"
18,orchestrator,0.399871462520957,0.8624,0.8609561525278316,0.8658789716348478,0.8623999999999998,[0.854 0.972 0.858 0.828 0.831 0.848 0.549 0.975 0.967 0.942],"[0.854, 0.972, 0.858, 0.828, 0.831, 0.848, 0.549, 0.975, 0.967, 0.942]","[0.022999999999999996, 0.0016666666666666679, 0.034999999999999976, 0.0071111111111111175, 0.03077777777777777, 0.0007777777777777786, 0.024555555555555553, 0.020222222222222204, 0.003444444444444447, 0.006333333333333339]"
19,orchestrator,0.42790114536583423,0.856,0.8532509139371177,0.8644945419976604,0.8560000000000001,[0.843 0.962 0.917 0.839 0.781 0.863 0.471 0.981 0.968 0.935],"[0.843, 0.962, 0.917, 0.839, 0.781, 0.863, 0.471, 0.981, 0.968, 0.935]","[0.022111111111111095, 0.0007777777777777786, 0.054999999999999986, 0.009000000000000008, 0.026777777777777782, 0.0010000000000000009, 0.016111111111111114, 0.020888888888888894, 0.003999999999999979, 0.0043333333333333375]"
20,orchestrator,0.37906542664021253,0.8659,0.8652058056016344,0.8683396468618527,0.8659000000000001,[0.834 0.97  0.861 0.849 0.805 0.86  0.599 0.975 0.963 0.943],"[0.834, 0.97, 0.861, 0.849, 0.805, 0.86, 0.599, 0.975, 0.963, 0.943]","[0.020555555555555553, 0.001666666666666668, 0.03344444444444444, 0.010000000000000009, 0.027111111111111103, 0.0014444444444444461, 0.027111111111111117, 0.01888888888888887, 0.003000000000000003, 0.005777777777777783]"
21,orchestrator,0.4048275597989559,0.865,0.8626081949783739,0.8694522339220192,0.865,[0.869 0.969 0.901 0.847 0.787 0.874 0.513 0.972 0.969 0.949],"[0.869, 0.969, 0.901, 0.847, 0.787, 0.874, 0.513, 0.972, 0.969, 0.949]","[0.024333333333333342, 0.0013333333333333346, 0.045555555555555544, 0.008666666666666675, 0.023555555555555555, 0.0014444444444444461, 0.01888888888888889, 0.016888888888888905, 0.003444444444444447, 0.005888888888888894]"
