0,1,2,3,4,5,6,7,8,9
0.006200000000000594,-0.06499999999999997,-0.2559999999999997,0.004200000000000675,0.09330000000000035,0.04810000000000095,0.13810000000000072,0.05140000000000086,0.06290000000000026,0.026800000000000296
