0,1,2,3,4,5,6,7,8,9
0.6444000000000005,0.32920000000000016,0.9411000000000005,0.09999999999999998,0.33420000000000066,0.39150000000000007,0.49140000000000006,-0.15589999999999918,0.12290000000000004,0.1564000000000005
