epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,2,2.302508636913468,0.10333333333333333,0.03738734930040186,0.030196692878638253,0.09966427278566006,"[0.         0.         0.         0.         0.77777778 0.
 0.04545455 0.1734104  0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.7777777777777778, 0.0, 0.04545454545454546, 0.17341040462427745, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.7839305941144344, 0.0, 0.05303452440181303, 0.16282617815588118, 0.0, 0.0005817335660267599]"
0,9,2.3048732407325137,0.051111111111111114,0.01074766355140187,0.005908798972382787,0.059354838709677414,"[0.         0.         0.59354839 0.         0.         0.
 0.         0.         0.         0.        ]","[0.0, 0.0, 0.5935483870967742, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.8888878421085822, 0.0, 0.0026503577599058244, 0.0, 0.0, 0.15362309045409267, 0.0, 0.0]"
0,1,2.3021383665304267,0.10666666666666667,0.04051931108432015,0.03595027830572902,0.10342181899641578,"[0.         0.         0.         0.         0.8172043  0.
 0.078125   0.13888889 0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.8172043010752689, 0.0, 0.078125, 0.1388888888888889, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.8059074753896361, 0.0, 0.050416597201964425, 0.13987390630127075, 0.0, 0.0]"
0,6,2.3036464969668766,0.07166666666666667,0.015087719298245613,0.008403908794788275,0.0737142857142857,"[0.         0.         0.73714286 0.         0.         0.
 0.         0.         0.         0.        ]","[0.0, 0.0, 0.7371428571428571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.8662284912382238, 0.0, 0.008173152302275066, 0.0, 0.0, 0.15480470566585025, 0.0, 0.0]"
0,3,2.3037720528324095,0.06388888888888888,0.013157894736842105,0.007310870947234584,0.06571428571428571,"[0.         0.         0.65714286 0.         0.         0.
 0.         0.         0.         0.        ]","[0.0, 0.0, 0.6571428571428571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.8973630352500036, 0.0, 0.0038315374604649807, 0.0, 0.0, 0.13690066538476953, 0.0, 0.0]"
0,8,2.3039760104322857,0.0661111111111111,0.01367030442274555,0.007603833865814697,0.06761363636363636,"[0.         0.         0.67613636 0.         0.         0.
 0.         0.         0.         0.        ]","[0.0, 0.0, 0.6761363636363636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.8903919926243066, 0.0, 0.004322659916211455, 0.0, 0.0, 0.14127019594433046, 0.0, 0.0]"
0,5,2.3035851136773036,0.06444444444444444,0.013211845102505695,0.007407407407407407,0.06105263157894737,"[0.         0.         0.61052632 0.         0.         0.
 0.         0.         0.         0.        ]","[0.0, 0.0, 0.6105263157894737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.8909401620024985, 0.0, 0.003083878143712174, 0.0, 0.0, 0.14925081365495904, 0.0, 0.0]"
0,7,2.303162049403233,0.07611111111111112,0.015612535612535613,0.008798972382787412,0.0691919191919192,"[0.         0.         0.69191919 0.         0.         0.
 0.         0.         0.         0.        ]","[0.0, 0.0, 0.6919191919191919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.887247472921484, 0.0, 0.004259210940939212, 0.0, 0.0, 0.1427245170354444, 0.0, 0.0]"
0,4,2.3029088256633385,0.027777777777777776,0.00749063670411985,0.004233700254022015,0.032467532467532464,"[0.         0.         0.32467532 0.         0.         0.
 0.         0.         0.         0.        ]","[0.0, 0.0, 0.3246753246753247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.6893074620235776, 0.0, 0.004557125547647172, 0.0, 0.0, 0.38117148746485013, 0.0, 0.0]"
0,0,2.3022639498246456,0.11333333333333333,0.03591778712011174,0.028395233533554266,0.10966598032486845,"[0.         0.         0.         0.         0.93548387 0.
 0.0106383  0.15053763 0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.9354838709677419, 0.0, 0.010638297872340425, 0.15053763440860216, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.8444946452080306, 0.0, 0.030620788207042542, 0.11414458844618412, 0.0, 0.0]"
1,5,0.48779344743331976,0.8261111111111111,0.8211985782534361,0.8277617868208289,0.8219282104247967,"[0.75483871 0.93956044 0.75263158 0.9112426  0.63978495 0.83417085
 0.61688312 0.8342246  0.96132597 0.97461929]","[0.7548387096774192, 0.9395604395604396, 0.7526315789473684, 0.911242603550296, 0.6397849462365592, 0.8341708542713567, 0.6168831168831169, 0.8342245989304813, 0.9613259668508287, 0.9746192893401016]","[0.019471711374545383, 0.0006138735420503361, 0.02805714986870136, 0.042864657532036624, 0.016510707252649234, 0.0041454017267692975, 0.047593752849623146, 0.01412851788736453, 0.003998042626669633, 0.0204737293120385]"
1,9,0.6783511796224434,0.7905555555555556,0.7580815409753872,0.8005878459588945,0.7820196267696542,"[0.57978723 0.92857143 0.81935484 0.85576923 0.81460674 0.91625616
 0.0955414  0.8877551  0.97660819 0.94594595]","[0.5797872340425532, 0.9285714285714286, 0.8193548387096775, 0.8557692307692307, 0.8146067415730337, 0.916256157635468, 0.09554140127388536, 0.8877551020408163, 0.9766081871345029, 0.9459459459459459]","[0.008679704937666713, 0.004824245091854652, 0.07128072337540203, 0.024712710645002547, 0.07065414484464873, 0.0076605552989855346, 0.0036380584987938925, 0.009774552878001157, 0.029696494796617408, 0.011279224333411528]"
