0,1,2,3,4,5,6,7,8,9,iteration,iteration
-0.0003000000000000086,0.0,0.00019999999999999185,-0.00020000000000000573,-0.0006000000000000033,-0.0316,-0.06380000000000001,-0.08370000000000001,-0.000800000000000009,-0.04390000000000001,0,0
0.045899999999999996,0.13879999999999998,0.03649999999999998,0.05069999999999997,0.11789999999999998,-0.042200000000000015,0.0267,-0.06980000000000003,-0.0262,-0.0039000000000000146,1,1
0.08939999999999998,0.11149999999999999,0.18319999999999997,-0.028800000000000048,0.028100000000000014,-0.07169999999999999,-0.046700000000000075,-0.1169,-0.019600000000000062,-0.055300000000000016,2,2
0.16429999999999995,0.15689999999999993,0.05469999999999997,-0.09030000000000005,-0.09210000000000007,-0.07350000000000001,-0.12750000000000006,-0.09350000000000003,-0.09440000000000004,-0.13440000000000007,3,3
0.10429999999999995,0.19130000000000003,0.1362,-0.07920000000000005,-0.04259999999999997,-0.06140000000000001,-0.05910000000000004,-0.06040000000000001,-0.058599999999999985,-0.05930000000000002,4,4
0.1058,0.13759999999999994,0.10959999999999992,-0.033500000000000085,-0.022300000000000098,-0.040100000000000025,-0.027800000000000047,-0.01550000000000007,-0.039000000000000035,-0.04250000000000009,5,5
0.09770000000000001,0.11819999999999997,0.15270000000000006,-0.023599999999999954,-0.011599999999999944,-0.029299999999999993,-0.01959999999999995,-0.028799999999999937,-0.0383,-0.03200000000000003,6,6
0.029799999999999938,0.1735,0.11649999999999994,-0.027000000000000024,-0.0048000000000000265,-0.0242,-0.01990000000000003,-0.02090000000000003,-0.013000000000000012,-0.02100000000000002,7,7
0.15170000000000006,0.12,0.07569999999999999,0.008099999999999996,-0.027200000000000002,-0.03469999999999995,-0.03589999999999993,-0.02210000000000001,-0.02389999999999992,-0.018299999999999983,8,8
0.06819999999999993,0.08429999999999993,0.09339999999999993,-0.012600000000000056,-0.005400000000000071,-0.014800000000000035,-0.000300000000000078,-0.018100000000000005,-0.009100000000000108,-0.012400000000000078,9,9
0.09599999999999997,0.09889999999999999,0.09439999999999993,-0.02440000000000009,0.0010000000000000009,-0.022600000000000064,-0.017000000000000015,-0.007200000000000095,-0.018500000000000072,-0.007800000000000029,10,10
0.06900000000000006,0.1078,0.08860000000000001,-0.025699999999999945,-0.01319999999999999,-0.025599999999999956,-0.02510000000000001,-0.020299999999999985,-0.01739999999999997,-0.008599999999999941,11,11
0.08560000000000001,0.10230000000000006,0.06559999999999999,-0.01849999999999996,-0.01969999999999994,-0.007399999999999962,-0.026499999999999968,-0.01990000000000003,-0.02980000000000005,-0.01100000000000001,12,12
0.09889999999999999,0.08960000000000001,0.09349999999999992,-0.020500000000000074,-0.019600000000000062,-0.01880000000000004,-0.02070000000000005,-0.019299999999999984,-0.01419999999999999,-0.014100000000000001,13,13
0.05740000000000001,0.08529999999999993,0.07740000000000002,-0.017900000000000027,-0.01200000000000001,-0.010000000000000009,-0.00990000000000002,-0.005900000000000016,-0.022600000000000064,-0.017100000000000004,14,14
0.0895999999999999,0.07569999999999999,0.060799999999999965,-0.017900000000000027,-0.007099999999999995,-0.015900000000000025,-0.006500000000000061,-0.01770000000000005,-0.014500000000000068,-0.01770000000000005,15,15
0.0847,0.10389999999999999,0.07809999999999995,-0.005300000000000082,-0.013900000000000023,-0.013600000000000056,-0.021399999999999975,-0.028200000000000003,-0.020600000000000063,-0.013000000000000012,16,16
0.057499999999999996,0.06469999999999998,0.048699999999999966,-0.020300000000000096,-0.013800000000000034,-0.013500000000000068,-0.021700000000000053,-0.020199999999999996,-0.02070000000000005,0.0038999999999999035,17,17
0.07579999999999998,0.11140000000000005,0.07030000000000003,-0.017299999999999982,-0.010299999999999976,-0.0121,-0.015700000000000047,-0.014599999999999946,-0.01649999999999996,-0.018900000000000028,18,18
0.08519999999999994,0.09419999999999995,0.07020000000000004,-0.0252,-0.015000000000000013,-0.023399999999999976,-0.015499999999999958,-0.02529999999999999,-0.010700000000000043,-0.019100000000000006,19,19
0.06459999999999999,0.07119999999999993,0.050999999999999934,-0.017400000000000082,-0.008300000000000085,-0.01660000000000006,-0.015199999999999991,-0.015600000000000058,-0.007099999999999995,-0.010099999999999998,20,20
0.05049999999999999,0.0494,0.05120000000000002,-0.016000000000000014,-0.0042999999999999705,-0.01419999999999999,-0.011299999999999977,-0.015499999999999958,-0.01539999999999997,-0.011499999999999955,21,21
0.07500000000000007,0.06580000000000008,0.06710000000000005,-0.009399999999999964,-0.007299999999999973,-0.011399999999999966,-0.015799999999999925,-0.017699999999999938,-0.01639999999999997,-0.008899999999999908,22,22
0.06689999999999996,0.05149999999999999,0.03090000000000004,-0.02080000000000004,-0.009199999999999986,-0.013800000000000034,0.0036000000000000476,-0.0040999999999999925,-0.02300000000000002,-0.020499999999999963,23,23
0.061899999999999955,0.053100000000000036,0.03700000000000003,-0.015100000000000002,-0.00660000000000005,-0.013800000000000034,-0.016700000000000048,-0.013499999999999956,-0.01539999999999997,-0.021499999999999964,24,24
0.06410000000000005,0.062100000000000044,0.05520000000000003,-0.01969999999999994,-0.01529999999999998,0.017800000000000038,-0.020299999999999985,-0.018199999999999994,-0.013899999999999912,-0.015699999999999936,25,25
0.06499999999999995,0.05510000000000004,0.043200000000000016,-0.016100000000000003,-0.011399999999999966,-0.0011999999999999789,-0.011199999999999988,-0.020600000000000063,-0.012499999999999956,-0.020399999999999974,26,26
0.0595,0.0472999999999999,0.05679999999999996,-0.01440000000000008,-0.013500000000000068,-0.019300000000000095,-0.0121,-0.014500000000000068,-0.015800000000000036,-0.0038000000000000256,27,27
0.051899999999999946,0.045599999999999974,0.04930000000000001,-0.015800000000000036,-0.0046000000000000485,-0.019299999999999984,-0.014500000000000068,-0.01650000000000007,-0.01750000000000007,-0.00880000000000003,28,28
0.059599999999999986,0.08730000000000004,0.04590000000000005,-0.02429999999999999,-0.010800000000000032,-0.020000000000000018,-0.021399999999999975,-0.016199999999999992,-0.01529999999999998,-0.015499999999999958,29,29
0.05830000000000002,0.044600000000000084,0.048800000000000066,-0.016799999999999926,-0.014499999999999957,-0.0021999999999999797,-0.008199999999999985,-0.0129999999999999,-0.010299999999999976,-0.014100000000000001,30,30
0.058800000000000074,0.05930000000000002,0.041000000000000036,-0.019199999999999995,-0.007900000000000018,-0.01079999999999992,-0.013900000000000023,-0.01100000000000001,-0.015599999999999947,-0.01649999999999996,31,31
0.044499999999999984,0.061799999999999966,0.046599999999999975,-0.017000000000000015,-0.009000000000000008,-0.0043000000000000815,-0.011800000000000033,-0.012700000000000045,-0.016900000000000026,-0.012800000000000034,32,32
0.05610000000000004,0.05300000000000005,0.06120000000000003,-0.011499999999999955,-0.009899999999999909,-0.012399999999999967,-0.015199999999999991,-0.012699999999999934,-0.015499999999999958,-0.015499999999999958,33,33
0.049899999999999944,0.06109999999999993,0.042100000000000026,-0.01860000000000006,-0.010000000000000009,-0.01739999999999997,-0.012900000000000023,-0.019000000000000017,-0.019600000000000062,-0.016199999999999992,34,34
0.05940000000000001,0.04700000000000004,0.04410000000000003,-0.02200000000000002,-0.009299999999999975,-0.010000000000000009,-0.015800000000000036,-0.014599999999999946,-0.017299999999999982,-0.01429999999999998,35,35
0.047900000000000054,0.03520000000000001,0.04690000000000005,-0.012900000000000023,-0.008499999999999952,-0.012700000000000045,-0.011399999999999966,-0.0030999999999999917,-0.0016000000000000458,-0.009700000000000042,36,36
0.058800000000000074,0.04960000000000009,0.05080000000000007,-0.013299999999999979,-0.007799999999999918,-0.01419999999999999,-0.010599999999999943,-0.0046999999999999265,-0.014399999999999968,-0.012799999999999923,37,37
0.0635,0.06480000000000008,0.06490000000000007,-0.013399999999999967,-0.0049000000000000155,-0.011299999999999977,-0.015100000000000002,-0.011799999999999922,-0.015199999999999991,-0.01100000000000001,38,38
0.05180000000000007,0.06320000000000003,0.06990000000000007,-0.012599999999999945,-0.007499999999999951,-0.013399999999999967,-0.009299999999999975,-0.007499999999999951,-0.00539999999999996,-0.011499999999999955,39,39
0.06140000000000001,0.05379999999999996,0.056499999999999995,-0.00880000000000003,0.00019999999999997797,-0.016800000000000037,-0.007299999999999973,-0.011800000000000033,-0.010499999999999954,-0.009099999999999997,40,40
0.05169999999999997,0.05109999999999992,0.0514,-0.011200000000000099,-0.006099999999999994,-0.014500000000000068,-0.01760000000000006,-0.005400000000000071,-0.014900000000000024,-0.01550000000000007,41,41
0.056599999999999984,0.03760000000000008,0.048800000000000066,-0.019100000000000006,-0.010499999999999954,-0.015599999999999947,-0.010699999999999932,-0.012499999999999956,-0.015199999999999991,-0.020499999999999963,42,42
0.05359999999999998,0.046499999999999986,0.05169999999999997,-0.010700000000000043,-0.0039000000000000146,-0.007900000000000018,-0.0009000000000000119,-0.012900000000000023,-0.00550000000000006,-0.009300000000000086,43,43
0.051100000000000034,0.04279999999999995,0.03369999999999995,-0.007600000000000051,-0.0020999999999999908,-0.006900000000000017,-0.014700000000000046,-0.015100000000000002,-0.009600000000000053,-0.013000000000000012,44,44
0.05169999999999997,0.03259999999999996,0.05159999999999998,-0.015100000000000002,-0.010500000000000065,-0.011600000000000055,-0.009400000000000075,-0.007200000000000095,-0.01330000000000009,-0.011600000000000055,45,45
0.05030000000000001,0.04569999999999996,0.04479999999999995,-0.016800000000000037,-0.006099999999999994,-0.012700000000000045,-0.013399999999999967,-0.011299999999999977,-0.0131,-0.013700000000000045,46,46
