epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,orchestrator,2.34192319984436,0.1284,0.04970178562536755,0.05913244612205323,0.1284,[0.    0.281 0.    0.    0.    0.    0.003 1.    0.    0.   ],"[0.0, 0.281, 0.0, 0.0, 0.0, 0.0, 0.003, 1.0, 0.0, 0.0]","[0.0, 0.07133333333333333, 0.0, 0.00022222222222222223, 0.0, 0.00011111111111111113, 0.0015555555555555561, 0.8952222222222223, 0.0, 0.0]"
1,orchestrator,2.066177428817749,0.2318,0.12906481674887543,0.37212341674098054,0.23179999999999995,[0.    0.984 0.    0.    0.978 0.019 0.004 0.328 0.005 0.   ],"[0.0, 0.984, 0.0, 0.0, 0.978, 0.019, 0.004, 0.328, 0.005, 0.0]","[0.0, 0.21322222222222217, 0.0, 0.00011111111111111112, 0.6341111111111112, 0.0, 0.0007777777777777777, 0.005333333333333338, 0.0, 0.0]"
2,orchestrator,1.2206418586730956,0.503,0.45995490172133346,0.7078240477117003,0.5029999999999999,[0.14  0.933 0.349 0.841 0.966 0.208 0.022 1.    0.303 0.268],"[0.14000000000000004, 0.933, 0.349, 0.841, 0.966, 0.208, 0.022, 1.0, 0.303, 0.268]","[0.0010000000000000009, 0.0018888888888888905, 0.010222222222222223, 0.07344444444444444, 0.21888888888888888, 0.0012222222222222233, 0.008333333333333337, 0.23655555555555555, 0.0005555555555555561, 0.00011111111111111124]"
3,orchestrator,1.0963959725379944,0.635,0.6221787433524645,0.7808116013414987,0.635,[0.935 0.777 0.779 0.553 0.016 0.296 0.547 0.888 0.704 0.855],"[0.935, 0.777, 0.779, 0.553, 0.016, 0.296, 0.547, 0.888, 0.704, 0.855]","[0.18733333333333335, 0.0, 0.055555555555555566, 0.007666666666666671, 0.00022222222222222237, 0.00033333333333333365, 0.12499999999999997, 0.024444444444444453, 0.0014444444444444457, 0.0035555555555555588]"
4,orchestrator,0.8503975215435028,0.7203,0.7212111003304559,0.800200144467573,0.7203,[0.924 0.775 0.634 0.842 0.252 0.515 0.593 0.893 0.87  0.905],"[0.924, 0.775, 0.634, 0.842, 0.252, 0.515, 0.593, 0.893, 0.87, 0.905]","[0.12088888888888889, 0.0, 0.024777777777777787, 0.03555555555555554, 0.0023333333333333353, 0.00044444444444444495, 0.10166666666666667, 0.01411111111111111, 0.005666666666666671, 0.005333333333333338]"
5,orchestrator,0.6955425880908966,0.7649,0.7710475133564041,0.8199678822578941,0.7649000000000001,[0.91  0.907 0.649 0.843 0.491 0.531 0.626 0.943 0.846 0.903],"[0.91, 0.907, 0.649, 0.843, 0.491, 0.531, 0.626, 0.943, 0.846, 0.903]","[0.09188888888888887, 0.00022222222222222237, 0.01688888888888889, 0.02066666666666666, 0.008000000000000007, 0.0005555555555555561, 0.09511111111111113, 0.020333333333333328, 0.00277777777777778, 0.004777777777777782]"
6,orchestrator,0.5931578896284103,0.7888,0.7892233770661654,0.82434525492271,0.7888000000000001,[0.956 0.929 0.796 0.799 0.586 0.671 0.392 0.976 0.891 0.892],"[0.956, 0.929, 0.796, 0.799, 0.5860000000000001, 0.671, 0.392, 0.976, 0.891, 0.892]","[0.10666666666666666, 0.00011111111111111121, 0.04266666666666666, 0.012888888888888901, 0.013555555555555555, 0.0006666666666666673, 0.024555555555555553, 0.027777777777777752, 0.002333333333333335, 0.003444444444444447]"
7,orchestrator,0.5207032354474068,0.8221,0.8257198831475818,0.8412226566124149,0.8221,[0.89  0.932 0.75  0.784 0.688 0.746 0.618 0.967 0.931 0.915],"[0.89, 0.932, 0.75, 0.784, 0.688, 0.746, 0.618, 0.967, 0.931, 0.915]","[0.05566666666666664, 0.00011111111111111121, 0.021999999999999995, 0.008555555555555563, 0.018333333333333326, 0.0005555555555555561, 0.05977777777777777, 0.024333333333333332, 0.003333333333333337, 0.005000000000000005]"
8,orchestrator,0.4649628651022911,0.8354,0.8368779674984511,0.8473816182500886,0.8353999999999999,[0.891 0.946 0.684 0.822 0.802 0.779 0.597 0.968 0.939 0.926],"[0.891, 0.946, 0.684, 0.822, 0.802, 0.779, 0.597, 0.968, 0.939, 0.926]","[0.04544444444444444, 0.00033333333333333365, 0.013222222222222234, 0.011777777777777788, 0.03177777777777778, 0.0005555555555555561, 0.04811111111111109, 0.022999999999999982, 0.003111111111111113, 0.00555555555555556]"
9,orchestrator,0.4715343545973301,0.8328,0.8352235342259622,0.8456104696384561,0.8328,[0.885 0.955 0.768 0.761 0.764 0.814 0.564 0.964 0.917 0.936],"[0.885, 0.955, 0.768, 0.761, 0.764, 0.814, 0.564, 0.964, 0.917, 0.936]","[0.049888888888888844, 0.00033333333333333365, 0.024444444444444442, 0.005666666666666671, 0.024111111111111107, 0.0008888888888888897, 0.05177777777777777, 0.020666666666666663, 0.0017777777777777798, 0.006222222222222228]"
10,orchestrator,0.46116582456827165,0.8364,0.8386170086171741,0.8496038601012625,0.8363999999999999,[0.887 0.955 0.734 0.819 0.773 0.775 0.611 0.985 0.925 0.9  ],"[0.887, 0.955, 0.734, 0.8190000000000001, 0.773, 0.775, 0.611, 0.985, 0.925, 0.9]","[0.043888888888888894, 0.00022222222222222242, 0.017777777777777767, 0.01000000000000001, 0.023666666666666662, 0.0007777777777777785, 0.05055555555555553, 0.029555555555555543, 0.002111111111111113, 0.0032222222222222253]"
11,orchestrator,0.44042443097233774,0.8424,0.8448237216258127,0.8613258032249813,0.8424000000000001,[0.781 0.964 0.587 0.829 0.867 0.853 0.702 0.98  0.948 0.913],"[0.781, 0.964, 0.5870000000000001, 0.829, 0.867, 0.853, 0.7020000000000001, 0.98, 0.948, 0.913]","[0.018777777777777782, 0.0007777777777777785, 0.006333333333333339, 0.010555555555555565, 0.04633333333333334, 0.001111111111111112, 0.06211111111111112, 0.023444444444444452, 0.0022222222222222244, 0.0034444444444444475]"
12,orchestrator,0.4285643532693386,0.8462,0.8479421600068241,0.8574427683158088,0.8462,[0.843 0.966 0.688 0.844 0.85  0.816 0.637 0.982 0.918 0.918],"[0.843, 0.966, 0.688, 0.844, 0.85, 0.816, 0.637, 0.982, 0.918, 0.918]","[0.024777777777777787, 0.0008888888888888897, 0.01100000000000001, 0.012777777777777792, 0.03833333333333331, 0.0008888888888888897, 0.04955555555555553, 0.026999999999999986, 0.0017777777777777794, 0.0038888888888888922]"
13,orchestrator,0.41331734840869905,0.8509,0.8516303728096783,0.8557951957336979,0.8509,[0.856 0.966 0.782 0.846 0.8   0.837 0.587 0.967 0.924 0.944],"[0.856, 0.966, 0.782, 0.846, 0.8, 0.837, 0.587, 0.967, 0.924, 0.944]","[0.03233333333333334, 0.0006666666666666673, 0.022888888888888886, 0.01100000000000001, 0.027333333333333334, 0.0007777777777777785, 0.042333333333333334, 0.02044444444444445, 0.001666666666666668, 0.006222222222222228]"
14,orchestrator,0.4098886930644512,0.8533,0.854009580550567,0.8589226318169996,0.8533,[0.87  0.965 0.777 0.829 0.801 0.835 0.603 0.978 0.948 0.927],"[0.87, 0.965, 0.777, 0.829, 0.801, 0.835, 0.603, 0.978, 0.948, 0.927]","[0.03255555555555554, 0.0005555555555555561, 0.02166666666666666, 0.009777777777777786, 0.027, 0.0008888888888888897, 0.040777777777777774, 0.023444444444444427, 0.0022222222222222244, 0.004111111111111114]"
