0,1,2,3,4,5,6,7,8,9
3.622200000000001,2.8085000000000018,2.8795999999999995,-1.0576999999999994,-0.6112999999999997,-0.9157000000000001,-0.7692999999999999,-0.8868000000000003,-0.9980000000000001,-0.7391000000000002
