0,1,2,3,4,5,6,7,8,9,iteration,iteration
-0.10920000000000002,0.02819999999999999,-0.022200000000000025,-0.0879,0.02789999999999998,0.009199999999999986,0.027199999999999988,0.026599999999999985,-0.07190000000000002,0.023799999999999988,0,0
0.07470000000000002,0.03360000000000002,0.039599999999999996,-0.06140000000000001,-0.2147,-0.0464,0.012399999999999994,-0.06929999999999997,-0.0701,0.030799999999999994,1,1
0.2808,-0.09909999999999997,-0.05779999999999996,-0.11450000000000005,-0.005700000000000038,-0.11829999999999996,-0.09260000000000002,-0.15459999999999996,-0.11119999999999997,-0.11350000000000005,2,2
0.128,0.07330000000000003,0.04949999999999999,0.03170000000000006,-0.09189999999999998,-0.07840000000000003,-0.0484,0.01739999999999997,-0.08150000000000002,-0.028799999999999937,3,3
0.0767000000000001,0.23430000000000006,0.05920000000000003,-0.0696,-0.033199999999999896,-0.05019999999999991,-0.05459999999999998,-0.044299999999999895,-0.05389999999999995,-0.04059999999999997,4,4
0.07840000000000003,0.08400000000000007,0.10230000000000006,-0.049699999999999966,-0.043399999999999994,-0.038999999999999924,-0.04520000000000002,-0.028899999999999926,-0.05779999999999996,-0.04369999999999996,5,5
0.06319999999999992,0.14339999999999997,0.10629999999999995,-0.027200000000000002,-0.02080000000000004,-0.0252,-0.04640000000000011,-0.009200000000000097,-0.028300000000000103,-0.044500000000000095,6,6
0.0242,0.10540000000000005,0.11120000000000008,-0.011599999999999944,-0.014999999999999902,-0.024399999999999977,-0.02189999999999992,-0.019899999999999918,-0.016699999999999937,-0.023299999999999987,7,7
0.0383,0.09860000000000002,0.07230000000000003,-0.01539999999999997,-0.013900000000000023,-0.01319999999999999,-0.014499999999999957,-0.017699999999999938,-0.016000000000000014,-0.01979999999999993,8,8
0.04459999999999997,0.08950000000000002,0.08860000000000001,-0.022499999999999964,-0.012600000000000056,-0.017199999999999993,-0.02210000000000001,-0.018900000000000028,-0.0025000000000000577,-0.01650000000000007,9,9
0.07579999999999998,0.09610000000000007,0.10050000000000003,-0.022399999999999975,-0.011900000000000022,-0.015000000000000013,-0.021399999999999975,-0.019299999999999984,-0.01859999999999995,-0.024399999999999977,10,10
0.03539999999999999,0.07069999999999999,0.05620000000000003,-0.005299999999999971,-0.0017999999999999128,-0.010399999999999965,-0.011099999999999999,-0.008000000000000007,-0.0040000000000000036,0.018100000000000005,11,11
0.0726,0.07179999999999997,0.06409999999999993,-0.009099999999999997,-0.010500000000000065,-0.01640000000000008,-0.013800000000000034,-0.009600000000000053,-0.0131,-0.011400000000000077,12,12
0.038000000000000034,0.07089999999999996,0.07299999999999995,-0.016199999999999992,-0.006500000000000061,-0.013900000000000023,-0.012700000000000045,-0.014499999999999957,-0.014399999999999968,-0.01760000000000006,13,13
0.03939999999999999,0.07989999999999997,0.07499999999999996,-0.018200000000000105,-0.011300000000000088,-0.01330000000000009,-0.010000000000000009,-0.015800000000000036,-0.015000000000000013,-0.017300000000000093,14,14
0.03420000000000001,0.041100000000000025,0.059599999999999986,-0.018100000000000005,-0.006299999999999972,-0.016000000000000014,-0.011199999999999988,-0.0018000000000000238,-0.010500000000000065,-0.01100000000000001,15,15
0.043399999999999994,0.06010000000000004,0.05620000000000003,-0.01189999999999991,-0.0039000000000000146,-0.016199999999999992,0.000200000000000089,-0.010699999999999932,-0.015699999999999936,-0.011199999999999988,16,16
0.04169999999999996,0.04390000000000005,0.043200000000000016,-0.011499999999999955,-0.006299999999999972,0.008000000000000007,-0.013399999999999967,-0.009700000000000042,-0.009499999999999953,-0.0008000000000000229,17,17
0.046700000000000075,0.05180000000000007,0.04830000000000001,-0.012199999999999989,-0.005900000000000016,-0.008900000000000019,-0.009399999999999964,-0.0048000000000000265,-0.0016999999999999238,-0.011099999999999999,18,18
