0,1,2,3,4,5,6,7,8,9
-0.7205999999999996,-0.34779999999999983,-0.6715999999999991,0.2915000000000002,0.8247000000000007,0.8849000000000001,0.0053000000000005265,0.44010000000000093,1.0225000000000006,0.8533000000000003
