epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,orchestrator,2.2980561851501466,0.3178,0.2008747669719865,0.22379655993550282,0.31779999999999997,[0.    0.    0.647 0.974 0.    0.    0.004 0.    0.596 0.957],"[0.0, 0.0, 0.647, 0.974, 0.0, 0.0, 0.004, 0.0, 0.596, 0.957]","[0.0006666666666666666, 0.00011111111111111112, 0.17133333333333334, 0.44200000000000006, 0.0, 0.0006666666666666666, 0.00022222222222222223, 0.0, 0.07011111111111112, 0.07288888888888888]"
1,orchestrator,2.177390606880188,0.3231,0.22839156785320308,0.2404681091285176,0.3231,[0.    0.391 0.39  0.55  0.954 0.    0.    0.    0.946 0.   ],"[0.0, 0.391, 0.39, 0.55, 0.954, 0.0, 0.0, 0.0, 0.946, 0.0]","[0.00011111111111111113, 0.00011111111111111124, 0.08900000000000001, 0.04688888888888888, 0.27722222222222226, 0.0, 0.0007777777777777778, 0.00011111111111111113, 0.3377777777777778, 0.00011111111111111113]"
2,orchestrator,1.4612678432464599,0.5395,0.48115687575992155,0.709716811613425,0.5395000000000001,[0.667 0.822 0.055 0.814 0.972 0.108 0.027 0.168 0.876 0.886],"[0.667, 0.822, 0.055, 0.814, 0.972, 0.108, 0.027, 0.168, 0.876, 0.886]","[0.01866666666666667, 0.0006666666666666673, 0.0008888888888888889, 0.06622222222222222, 0.2886666666666666, 0.0, 0.005, 0.0008888888888888897, 0.09933333333333336, 0.03133333333333335]"
3,orchestrator,0.9832023408889771,0.6834,0.6595599051470104,0.7688296050757114,0.6834,[0.337 0.746 0.327 0.988 0.821 0.832 0.038 0.873 0.916 0.956],"[0.337, 0.746, 0.327, 0.988, 0.821, 0.832, 0.038, 0.873, 0.916, 0.956]","[0.006222222222222223, 0.00033333333333333365, 0.0043333333333333375, 0.1736666666666667, 0.11788888888888888, 0.00277777777777778, 0.004000000000000002, 0.01411111111111111, 0.011999999999999999, 0.016444444444444463]"
4,orchestrator,0.7882286648750305,0.7375,0.7202341350212336,0.780811955644492,0.7375,[0.398 0.914 0.574 0.953 0.903 0.902 0.132 0.731 0.886 0.982],"[0.398, 0.914, 0.574, 0.953, 0.903, 0.902, 0.132, 0.731, 0.886, 0.982]","[0.005999999999999999, 0.00044444444444444495, 0.01722222222222223, 0.10511111111111111, 0.1035555555555555, 0.007777777777777772, 0.012444444444444444, 0.004555555555555559, 0.006111111111111117, 0.028444444444444446]"
5,orchestrator,0.6580988123655319,0.7683,0.7557911072588773,0.7983043466304489,0.7683,[0.423 0.951 0.629 0.935 0.911 0.925 0.197 0.901 0.856 0.955],"[0.423, 0.951, 0.629, 0.935, 0.911, 0.925, 0.197, 0.901, 0.856, 0.955]","[0.005444444444444443, 0.0017777777777777794, 0.01855555555555556, 0.08133333333333333, 0.10044444444444443, 0.005888888888888893, 0.020777777777777777, 0.00933333333333334, 0.00277777777777778, 0.011111111111111106]"
6,orchestrator,0.6612554515123368,0.7616,0.7430406858491189,0.7879052765728816,0.7615999999999999,[0.486 0.923 0.723 0.918 0.907 0.929 0.122 0.752 0.868 0.988],"[0.486, 0.923, 0.723, 0.918, 0.907, 0.929, 0.122, 0.752, 0.868, 0.988]","[0.006999999999999994, 0.00022222222222222242, 0.037000000000000005, 0.07366666666666664, 0.09288888888888887, 0.006888888888888895, 0.01077777777777778, 0.0030000000000000027, 0.0035555555555555588, 0.0298888888888889]"
7,orchestrator,0.5782812730789184,0.7936,0.7849811244199459,0.813388157605331,0.7936000000000001,[0.55  0.941 0.737 0.908 0.903 0.932 0.255 0.853 0.873 0.984],"[0.55, 0.941, 0.737, 0.908, 0.903, 0.932, 0.255, 0.853, 0.873, 0.984]","[0.007777777777777772, 0.0008888888888888897, 0.02666666666666668, 0.05666666666666668, 0.08722222222222221, 0.004555555555555558, 0.02000000000000001, 0.004777777777777782, 0.0032222222222222253, 0.017555555555555546]"
8,orchestrator,0.5797072019934654,0.7826,0.7765884962738874,0.8129734685045877,0.7826,[0.518 0.946 0.606 0.893 0.943 0.918 0.284 0.842 0.89  0.986],"[0.518, 0.946, 0.606, 0.893, 0.943, 0.918, 0.284, 0.842, 0.89, 0.986]","[0.005888888888888894, 0.0005555555555555561, 0.015000000000000001, 0.04944444444444443, 0.11000000000000001, 0.005333333333333338, 0.02566666666666667, 0.005111111111111116, 0.003444444444444447, 0.021111111111111105]"
9,orchestrator,0.5701080342888832,0.789,0.7757587597427064,0.8175091039227562,0.7889999999999999,[0.662 0.951 0.641 0.881 0.954 0.938 0.153 0.802 0.92  0.988],"[0.662, 0.951, 0.641, 0.881, 0.954, 0.938, 0.153, 0.802, 0.92, 0.988]","[0.010999999999999998, 0.0007777777777777785, 0.015000000000000005, 0.03811111111111108, 0.11999999999999994, 0.008111111111111105, 0.010222222222222223, 0.003333333333333337, 0.004777777777777782, 0.023111111111111107]"
