0,1,2,3,4,5,6,7,8,9
0.16710000000000097,0.2245000000000001,0.2589000000000002,-0.0005999999999997813,0.07930000000000012,0.12450000000000011,0.07450000000000015,0.16679999999999998,0.006999999999999937,-0.008899999999999755
