0,1,2,3,4,5,6,7,8,9
-0.043000000000000094,-0.09949999999999934,-0.10639999999999986,-0.01819999999999994,0.024299999999999627,0.07949999999999983,0.04950000000000014,0.07519999999999998,0.030699999999999908,0.01679999999999987
