iteration,node_id,loss,accuracy
0,2,2.30307727690899,0.09857142857142857
0,9,2.2998759656241448,0.11261904761904762
0,1,2.3027449250221252,0.10523809523809524
0,6,2.302280272498275,0.11714285714285715
0,3,2.301415941931985,0.10738095238095238
0,8,2.3002129504174897,0.11785714285714285
0,5,2.3013388839634983,0.11047619047619048
0,7,2.3014414888439756,0.10857142857142857
0,4,2.3007045659151943,0.11142857142857143
0,0,2.3023978218887793,0.1030952380952381
1,5,2.2949485327258254,0.16666666666666666
1,9,2.2937672878756667,0.12380952380952381
1,6,2.2965837102947813,0.1376190476190476
1,2,2.3017704631343032,0.11142857142857143
1,0,2.3015888062390415,0.10976190476190475
1,1,2.301997670621583,0.10976190476190475
1,7,2.296025986021215,0.14023809523809525
1,3,2.2959644252603706,0.17357142857142857
1,4,2.296043159383716,0.1169047619047619
1,8,2.2938320817369404,0.1180952380952381
2,2,2.30110797737584,0.11166666666666666
2,5,2.054551310611494,0.4180952380952381
2,1,2.301732256557002,0.10880952380952381
2,0,2.3013291051893523,0.11166666666666666
2,3,2.1274489227569466,0.41833333333333333
2,6,2.1062600495237294,0.43238095238095237
2,8,2.0227442248301073,0.4328571428571429
2,7,2.0731327723373068,0.4357142857142857
2,4,2.2400625835765493,0.3078571428571429
2,9,2.0417713848027317,0.41404761904761905
3,8,0.5158713787342563,0.8378571428571429
3,4,0.6430348944709157,0.7907142857142857
3,5,0.5118319131433964,0.835952380952381
3,1,2.3031701120463284,0.10333333333333333
3,0,2.3022417624791465,0.10357142857142858
3,7,0.5230048251422968,0.8361904761904762
3,6,0.51291676621997,0.8373809523809523
3,2,2.299090797250921,0.11761904761904762
3,3,0.5452089423708844,0.8211904761904761
3,9,0.5111483199465455,0.8383333333333334
4,5,0.3513363560831005,0.8864285714285715
4,3,0.3774057680910284,0.8809523809523809
4,2,2.249493445410873,0.165
4,8,0.36876546839873,0.8761904761904762
4,0,2.3043197935277764,0.1069047619047619
4,7,0.37640115929146606,0.8859523809523809
4,9,0.3571757913538904,0.8885714285714286
4,6,0.3642005217120503,0.888095238095238
4,1,2.2992547967217187,0.11595238095238095
4,4,0.4698727098716931,0.8542857142857143
5,6,0.28086649620849075,0.9107142857142857
5,8,0.29015512183082826,0.9133333333333333
5,2,2.202599467653217,0.19952380952380952
5,4,0.3850994645476793,0.8778571428571429
5,3,0.2940109389354334,0.909047619047619
5,0,2.3051333553863294,0.10880952380952381
5,5,0.26974860956948815,0.9147619047619048
5,9,0.27716561584648763,0.9097619047619048
5,7,0.2991560913453048,0.9083333333333333
5,1,2.2828651160904854,0.14142857142857143
6,7,0.24623991709879853,0.925
6,5,0.2208089099237413,0.9311904761904762
6,8,0.23575206655500966,0.9283333333333333
6,9,0.22579083748331125,0.9264285714285714
6,6,0.22979402310694708,0.9292857142857143
6,4,0.3295753389653383,0.900952380952381
6,3,0.23983544118307304,0.9238095238095239
6,0,2.303606539061575,0.10476190476190476
6,2,2.1881423448071335,0.21095238095238095
6,1,2.269702392997164,0.155
7,1,2.264969320008249,0.16071428571428573
7,8,0.20184250137853352,0.939047619047619
7,9,0.18828681541014125,0.9383333333333334
7,7,0.2118152758727471,0.9347619047619048
7,4,0.2923936453281027,0.9114285714285715
7,6,0.19435612579356087,0.94
7,2,2.1821925775571303,0.21071428571428572
7,0,2.3029299884131462,0.10547619047619047
7,5,0.1889945140644682,0.9407142857142857
7,3,0.20240807050669735,0.9364285714285714
8,6,0.16727925611264777,0.9454761904761905
8,1,2.2636638410163648,0.15833333333333333
8,4,0.26574892087867763,0.9192857142857143
8,7,0.18498614897499932,0.9447619047619048
8,9,0.16220535349213716,0.9478571428571428
8,8,0.17405026183802297,0.9471428571428572
8,0,2.3045533299446106,0.10976190476190475
8,5,0.16076595406048,0.950952380952381
8,3,0.17636651760249428,0.9447619047619048
8,2,2.176065891078024,0.2069047619047619
9,8,0.15132980749970584,0.9542857142857143
9,1,2.2577249805132547,0.1692857142857143
9,7,0.1651369633971516,0.9538095238095238
9,9,0.1430451524704977,0.9542857142857143
9,3,0.1565414461356616,0.9485714285714286
