0,1,2,3,4,5,6,7,8,9
-1.4773999999999994,-0.6456999999999996,-0.26489999999999986,0.6901999999999999,0.3180000000000003,0.4930000000000005,0.4670000000000004,0.5189000000000004,0.47389999999999993,0.4670999999999997
