0,1,2,3,4,5,6,7,8,9
-0.7583000000000002,-0.7947999999999995,-0.609699999999999,0.7129000000000001,0.5114999999999998,0.4771000000000005,0.6594000000000005,0.48140000000000005,0.43910000000000016,1.3638000000000003
