epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,2,2.298823709183551,0.392,0.05632183908045977,0.0392,0.1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
0,9,2.3028762518091406,0.028666666666666667,0.00619284222654281,0.003185185185185185,0.1111111111111111,[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
0,1,2.3030922793327493,0.08,0.014814814814814814,0.008,0.1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
0,6,2.3026618145881814,0.076,0.01412639405204461,0.0076,0.1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
0,3,2.3009906119488654,0.0006666666666666666,0.00014804944851580428,7.407407407407407e-05,0.1111111111111111,[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
0,8,2.303946406283277,0.016,0.003499562554680665,0.0017777777777777779,0.1111111111111111,[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
0,5,2.302466630935669,0.08466666666666667,0.017346172232466026,0.009407407407407408,0.1111111111111111,[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
0,7,2.3080584546352956,0.028,0.005447470817120622,0.0028,0.1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
0,4,2.299421006060661,0.29333333333333333,0.04536082474226804,0.029333333333333333,0.1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
0,0,2.303870216329047,0.012,0.0023715415019762843,0.0012000000000000001,0.1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
1,5,5.1736572410197965,0.32133333333333336,0.270189267231415,0.30724658716350667,0.3141963914559839,"[0.         0.42682927 0.         0.         0.80232558 0.57086614
 0.21428571 0.50393701 0.30952381]","[0.0, 0.4268292682926829, 0.0, 0.0, 0.8023255813953488, 0.5708661417322834, 0.21428571428571427, 0.5039370078740157, 0.30952380952380953]","[0.0, 0.22242861429783134, 0.0, 0.0, 0.28861367566334856, 0.13200764555901298, 0.0234269455098934, 0.041554322872305254, 0.06349785570962664]"
1,9,1.5598646338949813,0.564,0.21815225391097914,0.338707045906078,0.23598187998805256,"[0.14285714 0.         0.         0.         0.         0.90909091
 0.66932271 0.02325581 0.37931034]","[0.14285714285714285, 0.0, 0.0, 0.0, 0.0, 0.9090909090909091, 0.6693227091633466, 0.023255813953488372, 0.3793103448275862]","[0.02033827251067752, 0.0, 0.0, 0.0, 0.0, 0.43956147632308906, 0.33255476890289154, 0.0, 0.0670658672767828]"
1,6,1.9896115026575454,0.514,0.25310049551560787,0.29458272461656126,0.2673078195395512,"[0.86425339 0.445      0.         0.         0.27192982 0.71689498
 0.         0.375      0.         0.        ]","[0.8642533936651584, 0.445, 0.0, 0.0, 0.2719298245614035, 0.7168949771689498, 0.0, 0.375, 0.0, 0.0]","[0.36903495102545814, 0.04546015030344306, 0.0, 0.0, 0.07038224574662366, 0.29313984538184745, 0.0, 0.03608523027645975, 0.0, 0.0]"
1,2,1.092934585632162,0.648,0.19506399504595956,0.20000645253799826,0.21590269193324446,"[0.         0.         0.3943662  0.82212581 0.03947368 0.
 0.         0.         0.90306122 0.        ]","[0.0, 0.0, 0.39436619718309857, 0.8221258134490239, 0.039473684210526314, 0.0, 0.0, 0.0, 0.9030612244897959, 0.0]","[0.0, 0.0, 0.16842716936286864, 0.3733041105795558, 0.00918272645443176, 0.0, 0.0, 0.0, 0.32030522478842766, 0.0]"
1,0,1.932426839432818,0.258,0.06449232958131103,0.05538339263839468,0.09609140266722893,"[0.55737705 0.         0.40353698 0.         0.         0.
 0.         0.         0.         0.        ]","[0.5573770491803278, 0.0, 0.40353697749196143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5465490637961348, 0.0, 0.45779382212916647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1,1,2.917736288080824,0.24733333333333332,0.08072169755513645,0.10762313355268345,0.1426821493624772,"[0.         0.44444444 0.         0.         0.         0.
 0.95737705 0.         0.025      0.        ]","[0.0, 0.4444444444444444, 0.0, 0.0, 0.0, 0.0, 0.9573770491803278, 0.0, 0.025, 0.0]","[0.0, 0.09408959163333115, 0.0, 0.0, 0.0, 0.0, 0.856536480225125, 0.0, 0.0014619883040935672, 0.0004873294346978557]"
1,7,0.848164290348266,0.7566666666666667,0.22062750840120962,0.20767219576646384,0.2353456757601191,"[0.58278146 0.94893617 0.         0.         0.82173913 0.
 0.         0.         0.         0.        ]","[0.5827814569536425, 0.948936170212766, 0.0, 0.0, 0.8217391304347826, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.14032127806410877, 0.29042279855591, 0.0, 0.0, 0.41887183920207105, 0.0, 0.0, 0.0, 0.0, 0.0]"
1,3,1.4969775936705,0.6473333333333333,0.2304034566903973,0.29039247365458465,0.23298917136004763,"[0.08108108 0.         0.         0.50553506 0.53731343 0.
 0.         0.         0.97297297]","[0.08108108108108109, 0.0, 0.0, 0.5055350553505535, 0.5373134328358209, 0.0, 0.0, 0.0, 0.972972972972973]","[0.005086176261549397, 0.0, 0.0, 0.14788086033643116, 0.0740297385427167, 0.0, 0.0, 0.0, 0.6358904070792493]"
1,4,1.7357734543211916,0.48733333333333334,0.16358072554322445,0.1454912473606245,0.20454373656579863,"[0.         0.         0.40599455 0.         0.         0.72580645
 0.         0.         0.91363636 0.        ]","[0.0, 0.0, 0.40599455040871935, 0.0, 0.0, 0.7258064516129032, 0.0, 0.0, 0.9136363636363637, 0.0]","[0.0, 0.0, 0.15423328658251517, 0.0, 0.0, 0.3585907147475682, 0.0, 0.0, 0.37101629137458486, 0.0]"
1,8,1.4630533868962146,0.49266666666666664,0.299046417472036,0.3286149309149551,0.3196722987344525,"[0.84879725 0.3364486  0.         0.21034483 0.37931034 0.44724771
 0.65490196 0.         0.        ]","[0.8487972508591065, 0.3364485981308411, 0.0, 0.2103448275862069, 0.3793103448275862, 0.44724770642201833, 0.6549019607843137, 0.0, 0.0]","[0.2956257264308568, 0.019316374896266766, 0.0, 0.03419293773196559, 0.06991524493171858, 0.08023814227188043, 0.26608023766105277, 0.0, 0.0]"
2,2,1.2278521587239934,0.608,0.1700161219711538,0.17122004143106842,0.1888523407993178,"[0.         0.         0.         0.88503254 0.19736842 0.
 0.         0.         0.80612245 0.        ]","[0.0, 0.0, 0.0, 0.8850325379609545, 0.19736842105263158, 0.0, 0.0, 0.0, 0.8061224489795918, 0.0]","[0.0, 0.0, 0.0, 0.4977874801913236, 0.058241671046626635, 0.0, 0.0, 0.0, 0.3452460256516967, 0.0]"
2,5,1.7441174026499404,0.402,0.21480327116729156,0.32558026636724646,0.2587807915873077,"[0.         0.26219512 0.7710084  0.         0.         0.04724409
 0.44505495 0.75590551 0.04761905]","[0.0, 0.2621951219512195, 0.7710084033613446, 0.0, 0.0, 0.047244094488188976, 0.44505494505494503, 0.7559055118110236, 0.047619047619047616]","[0.0, 0.09295394861986038, 0.4178911553466045, 0.0, 0.0, 0.001474628312863607, 0.09667582440678782, 0.22290754884115477, 0.001968503937007874]"
