0,1,2,3,4,5,6,7,8,9
4.3537,2.294300000000001,2.5509999999999984,0.013900000000000023,-0.41179999999999956,-0.9159999999999998,1.4959000000000011,-0.03679999999999922,-1.0082999999999998,-0.4522999999999994
