test_loss,accuracy,f1score,precision,recall,accuracy_per_0,accuracy_per_1,accuracy_per_2,accuracy_per_3,accuracy_per_4,accuracy_per_5,accuracy_per_6,accuracy_per_7,accuracy_per_8,accuracy_per_9,node_id,epoch
2.4768371513911656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0,0
2.477927473613194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,1,0
2.4756795746939524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,2,0
1.8019820126620205,0.307177033492823,0.07833089311859444,0.05119617224880383,0.16666666666666666,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,3,0
1.810706427603057,0.2861271676300578,0.07415730337078652,0.0476878612716763,0.16666666666666666,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,4,0
1.810262138193304,0.28882575757575757,0.07469997550820474,0.048137626262626264,0.16666666666666666,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,5,0
1.8065116622231223,0.28544061302681994,0.07401887729756583,0.04757343550446999,0.16666666666666666,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,6,0
1.816917744549838,0.2943969610636277,0.07581315725116165,0.049066160177271285,0.16666666666666666,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,7,0
1.810969844008937,0.2837967401725791,0.07368683096838437,0.04729945669542985,0.16666666666666666,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,8,0
1.8115170327099888,0.28435114503816794,0.07379891035165924,0.04739185750636132,0.16666666666666666,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,9,0
2.1094427284072426,0.22518382352941177,0.06126531632908227,0.03753063725490196,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,nan,nan,10,0
2.146467559477862,0.22962962962962963,0.06224899598393574,0.03827160493827161,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,nan,nan,11,0
2.1297779185431343,0.23175182481751824,0.06271604938271605,0.03862530413625304,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,nan,nan,12,0
2.1374272005898614,0.23330283623055809,0.06305637982195846,0.038883806038426345,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,nan,nan,13,0
2.1338424892986523,0.19944852941176472,0.055427841634738184,0.03324142156862745,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,nan,nan,14,0
2.557782166344779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0,1
2.556718792234148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,1,1
2.559806755610875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,2,1
1.97441832224528,0.307177033492823,0.07833089311859444,0.05119617224880383,0.16666666666666666,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,3,1
1.994930549101396,0.2861271676300578,0.07415730337078652,0.0476878612716763,0.16666666666666666,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,4,1
1.990728092916084,0.28882575757575757,0.07469997550820474,0.048137626262626264,0.16666666666666666,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,5,1
1.989973631772128,0.28544061302681994,0.07401887729756583,0.04757343550446999,0.16666666666666666,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,6,1
1.9897716876232263,0.2943969610636277,0.07581315725116165,0.049066160177271285,0.16666666666666666,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,7,1
2.0001489068522598,0.2837967401725791,0.07368683096838437,0.04729945669542985,0.16666666666666666,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,8,1
1.9929565119020867,0.28435114503816794,0.07379891035165924,0.04739185750636132,0.16666666666666666,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,9,1
1.8917298106586231,0.22518382352941177,0.06126531632908227,0.03753063725490196,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,nan,nan,10,1
1.9371048913282507,0.22962962962962963,0.06224899598393574,0.03827160493827161,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,nan,nan,11,1
1.9223855257034301,0.23175182481751824,0.06271604938271605,0.03862530413625304,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,nan,nan,12,1
1.9290724311556136,0.23330283623055809,0.06305637982195846,0.038883806038426345,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,nan,nan,13,1
1.9233183229670805,0.19944852941176472,0.055427841634738184,0.03324142156862745,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,nan,nan,nan,nan,14,1
2.262467806679862,0.09264305177111716,0.06407849615034794,0.22971996386630533,0.11436871044714181,0.1111111111111111,0.9142857142857143,0.00392156862745098,0.0,nan,nan,nan,nan,0.0,0.0,0,2
2.263779844556536,0.09528130671506352,0.05536115495465089,0.22083663235682238,0.10650549450549451,0.057692307692307696,0.8928571428571429,0.008,0.0,nan,nan,nan,nan,0.0,0.0,1,2
2.2819657461983818,0.0820419325432999,0.04301075268817204,0.02702702702702703,0.10526315789473684,0.0,0.9473684210526315,0.0,0.0,nan,nan,nan,nan,0.0,0.0,2,2
0.8607010552377412,0.7674641148325358,0.23924988435154795,0.23297004734894872,0.25810838591331026,nan,nan,nan,nan,0.9844236760124611,0.0,0.0,0.8223350253807107,0.0,0.0,3,2
0.8588388399644331,0.7572254335260116,0.23494560155177213,0.22813074851605317,0.25764243090975764,nan,nan,nan,nan,0.9932659932659933,0.0,0.0,0.8102310231023102,0.0,0.0,4,2
0.8711262399500067,0.7575757575757576,0.2356827217498518,0.22885542513598625,0.2585480093676815,nan,nan,nan,nan,0.9967213114754099,0.0,0.0,0.8131147540983606,0.0,0.0,5,2
0.8509750456521006,0.7729885057471264,0.2535402930277568,0.37275374121958665,0.2678889183728706,nan,nan,nan,nan,0.9865771812080537,0.058823529411764705,0.0,0.8298217179902755,0.0,0.0,6,2
0.8884765740596887,0.7454890788224121,0.23432299749167962,0.22769854829898767,0.25697307785593015,nan,nan,nan,nan,0.9838709677419355,0.0,0.0,0.8149405772495756,0.0,0.0,7,2
0.8726355361215996,0.7526366251198466,0.2543494036726194,0.36815624336230063,0.2686805696674118,nan,nan,nan,nan,0.9898648648648649,0.08333333333333333,0.0,0.8075657894736842,0.0,0.0,8,2
0.8577708349083409,0.7652671755725191,0.23654215180354227,0.22793317680042854,0.260594124250024,nan,nan,nan,nan,0.9932885906040269,0.0,0.0,0.8308702791461412,0.0,0.0,9,2
1.2866076266064363,0.6865808823529411,0.20803360811438154,0.3078546693822264,0.24042655203876528,0.014285714285714285,0.9147005444646098,0.0,0.0,0.9836734693877551,0.010752688172043012,nan,nan,nan,nan,10,2
1.3454862201915068,0.6694444444444444,0.22122637630786768,0.3158354011076783,0.24973496060605532,0.044444444444444446,0.9287128712871288,0.0,0.0,0.9919354838709677,0.03278688524590164,nan,nan,nan,nan,11,2
1.3401753732136317,0.6888686131386861,0.22662885164271376,0.443958361099494,0.25302920769011705,0.038461538461538464,0.9392789373814042,0.015151515151515152,0.0,0.9921259842519685,0.0392156862745098,nan,nan,nan,nan,12,2
1.3346544895853316,0.6633119853613907,0.21827391524485834,0.31683119328549336,0.24771069743228508,0.045454545454545456,0.8990291262135922,0.0,0.0,0.9921568627450981,0.04504504504504504,nan,nan,nan,nan,13,2
