0,1,2,3,4,5,6,7,8,9,iteration
0.0,0.0,0.0,0.0,0.0,0.0092,0.0009000000000000119,0.0,0.0,0.0,0
-0.0006999999999999923,-0.0002999999999999947,-0.0126,-0.008199999999999999,-0.00019999999999999185,0.0,0.0,0.0,-0.00019999999999999185,0.0,1
0.0014000000000000123,0.00020000000000000573,0.00010000000000000286,-0.0010000000000000009,-0.0029,-0.017799999999999996,-0.01809999999999999,0.0,-0.001799999999999996,0.0,2
-0.00899999999999998,0.006800000000000014,0.01100000000000001,0.008000000000000007,0.0031000000000000055,-0.008599999999999997,-0.009799999999999975,0.018900000000000014,-0.0020000000000000018,0.016100000000000017,3
-0.019699999999999995,-0.0007999999999999952,0.006099999999999994,0.01780000000000001,-0.006500000000000006,-0.006599999999999995,-0.012699999999999989,0.009700000000000014,0.008500000000000008,-0.005099999999999993,4
-0.0363,0.0066000000000000225,0.004200000000000009,0.002600000000000019,0.004600000000000021,-0.0005999999999999894,-0.024899999999999978,0.0194,-0.003799999999999998,-0.0030999999999999917,5
-0.03610000000000002,0.005899999999999989,0.012499999999999983,0.006699999999999984,0.007199999999999984,-0.006200000000000039,-0.016300000000000037,0.0010999999999999899,0.007099999999999995,0.00839999999999999,6
-0.0358,0.0014000000000000123,0.0038000000000000256,0.013799999999999979,0.0030000000000000027,-0.015199999999999991,-0.012900000000000023,0.013400000000000023,0.01200000000000001,0.005400000000000016,7
-0.0398,-0.0024000000000000132,0.014100000000000001,0.016699999999999993,0.008199999999999985,-0.01429999999999998,-0.006400000000000017,0.023299999999999987,-0.005599999999999994,0.015500000000000014,8
-0.06590000000000001,-0.0019000000000000128,0.003699999999999981,0.01639999999999997,0.015699999999999992,0.0,0.005699999999999983,0.013399999999999967,0.0121,0.012199999999999989,9
-0.046999999999999986,0.0030000000000000027,0.005699999999999983,0.019699999999999995,-0.0037000000000000366,-0.0018000000000000238,-0.0023000000000000242,0.020000000000000018,0.016100000000000003,0.01539999999999997,10
-0.03700000000000003,-0.0032999999999999696,0.0018000000000000238,0.025999999999999968,0.019699999999999995,-0.00019999999999997797,-0.0018000000000000238,0.028100000000000014,0.010699999999999987,0.005099999999999993,11
-0.048900000000000055,0.0022999999999999687,0.0035999999999999366,0.019399999999999973,0.019299999999999984,0.011399999999999966,0.006399999999999961,0.01689999999999997,0.010499999999999954,0.014399999999999968,12
-0.02750000000000008,-0.007800000000000029,-0.0032000000000000917,0.012599999999999945,0.01409999999999989,-0.00040000000000006697,0.0028999999999999027,0.011099999999999999,0.01189999999999991,0.009599999999999942,13
-0.03639999999999999,0.0049000000000000155,-0.0050000000000000044,0.01990000000000003,0.012199999999999989,-0.0030999999999999917,0.0010000000000000009,0.011299999999999977,0.01649999999999996,-0.0028000000000000247,14
-0.03490000000000004,-0.0018000000000000238,-0.001100000000000101,0.015499999999999958,0.015799999999999925,-0.009500000000000064,0.006299999999999972,0.012699999999999934,0.005699999999999927,0.007199999999999984,15
-0.016100000000000003,-0.0017999999999999128,-0.005299999999999971,0.014100000000000001,0.012700000000000045,0.0014000000000000679,0.010500000000000065,0.013600000000000056,0.008300000000000085,0.0019000000000000128,16
-0.031099999999999905,-0.011399999999999966,-0.0041999999999999815,0.03070000000000006,0.017400000000000082,0.013500000000000068,0.0019000000000000128,0.011300000000000088,0.018199999999999994,0.014000000000000012,17
-0.02739999999999998,-0.013700000000000045,-0.007199999999999984,0.010000000000000009,0.010299999999999976,0.0015999999999999348,0.007299999999999973,0.015100000000000002,0.014499999999999957,0.0025999999999999357,18
-0.028999999999999915,-0.007499999999999951,-0.0031999999999999806,0.01419999999999999,0.014500000000000068,0.0036000000000000476,0.010600000000000054,0.005700000000000038,0.00770000000000004,0.0012000000000000899,19
-0.02969999999999995,-0.0036999999999999256,-0.005599999999999938,0.01540000000000008,0.01529999999999998,0.009099999999999997,0.008300000000000085,0.015000000000000013,0.010500000000000065,0.0036000000000000476,20
