0,1,2,3,4,5,6,7,8,9
-1.5310000000000004,-0.5034000000000001,-0.42790000000000006,0.7669999999999998,0.6197000000000003,0.43109999999999976,0.24639999999999979,0.673,0.6273999999999998,0.4944999999999999
