epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,3,2.307837600403644,0.05733333333333333,0.024036615012387325,0.014554153012096938,0.10739550264550264,"[0.         0.         0.         0.         0.57407407 0.02666667
 0.         0.47321429 0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.5740740740740741, 0.02666666666666667, 0.0, 0.4732142857142857, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.441200476311464, 0.06006414167665343, 0.0, 0.4905181568502131, 0.0, 0.0]"
0,9,2.2995892839228853,0.17466666666666666,0.05687370875075774,0.04232770296600084,0.11726825180093225,"[0.         0.         0.         0.         0.536      0.03731343
 0.         0.59936909 0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.536, 0.03731343283582089, 0.0, 0.5993690851735016, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.4227074801760892, 0.04881824553291105, 0.0, 0.5092873278455196, 0.0, 0.0]"
0,0,2.2952239716306644,0.244,0.04002093173156178,0.05771543086172345,0.10015050476984348,"[0.         0.         0.         0.         0.00423729 0.
 0.         0.99726776 0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.00423728813559322, 0.0, 0.0, 0.9972677595628415, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0011716378263509411, 0.0, 0.0, 0.9986611346516008, 0.0, 0.0]"
0,8,2.3087086956551732,0.023333333333333334,0.01239861288010051,0.00992891261065049,0.10108846408973045,"[0.         0.         0.         0.         0.42857143 0.03883495
 0.         0.54347826 0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.42857142857142855, 0.038834951456310676, 0.0, 0.5434782608695652, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.38416776934634944, 0.045255922066717046, 0.0, 0.5693669040427886, 0.0, 0.0]"
0,4,2.3003954430843923,0.25466666666666665,0.056780463661477557,0.04230389034373747,0.09240811978368539,"[0.         0.         0.         0.         0.72583826 0.02941176
 0.         0.16883117 0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.7258382642998028, 0.029411764705882353, 0.0, 0.16883116883116883, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.6028012964936654, 0.08931082804288928, 0.0, 0.31632329792601704, 0.0, 0.0]"
0,2,2.3084618867711817,0.06533333333333333,0.022566791152184587,0.014996951339805631,0.10878009630818619,"[0.         0.         0.         0.         0.4        0.04494382
 0.         0.64285714 0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.4, 0.0449438202247191, 0.0, 0.6428571428571429, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.2859926528626857, 0.053728639111966646, 0.0, 0.6505230454606964, 0.0, 0.0]"
0,1,2.3009828684177807,0.09333333333333334,0.04147655006555745,0.04254703344600605,0.1058731671554252,"[0.         0.         0.         0.         0.27840909 0.04032258
 0.         0.74       0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.2784090909090909, 0.04032258064516129, 0.0, 0.74, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.16926546145181529, 0.052818715556777376, 0.0, 0.7713900817076015, 0.0, 0.0]"
0,6,2.3028458432948335,0.08066666666666666,0.0330453601827679,0.02924845340625808,0.1064992342932681,"[0.         0.         0.         0.         0.45263158 0.03971119
 0.         0.57264957 0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.45263157894736844, 0.039711191335740074, 0.0, 0.5726495726495726, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.3922437994578651, 0.03607707602491517, 0.0, 0.5644577530802551, 0.0, 0.0]"
0,7,2.2996295893445926,0.11933333333333333,0.04574373606299233,0.042840895663476306,0.12267914165784002,"[0.         0.         0.         0.         0.63218391 0.05460751
 0.         0.54       0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.632183908045977, 0.05460750853242321, 0.0, 0.54, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.36714000500466987, 0.05271777699254696, 0.0, 0.5549431717162943, 0.0, 0.0]"
0,5,2.2999489129857813,0.04666666666666667,0.02036373791483086,0.02345578030638214,0.09950174181014268,"[0.         0.         0.         0.         0.47826087 0.05084746
 0.         0.46590909 0.         0.        ]","[0.0, 0.0, 0.0, 0.0, 0.4782608695652174, 0.05084745762711865, 0.0, 0.4659090909090909, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.40140957035461566, 0.062171959110648954, 0.0, 0.5369720907456879, 0.0, 0.0]"
