0,1,2,3,4,5,6,7,8,9
-1.7352000000000003,-0.7412000000000001,-0.1892000000000005,0.6461999999999996,0.3362999999999997,0.46340000000000015,0.8086000000000003,0.5979999999999999,0.5623999999999999,0.6743000000000005
