0,1,2,3,4,5,6,7,8,9
0.21099999999999997,0.28510000000000035,0.3500000000000004,0.0246000000000004,0.2689999999999999,-0.058800000000000074,0.09390000000000087,-0.023199999999999665,0.050400000000000666,-0.009999999999999898
