epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,orchestrator,2.3011675449371336,0.1032,0.018709209572153735,0.01032,0.1,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1,orchestrator,2.295885153579712,0.1135,0.0203861697350696,0.01135,0.1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,orchestrator,1.9716327941894531,0.671,0.6269762286565048,0.645580637526661,0.6587638586901976,"[0.98061224 0.97092511 0.67732558 0.7970297  0.68737271 0.
 0.62421712 0.73540856 0.30800821 0.80673935]","[0.9806122448979592, 0.9709251101321585, 0.6773255813953488, 0.7970297029702971, 0.6873727087576375, 0.0, 0.6242171189979124, 0.7354085603112841, 0.3080082135523614, 0.8067393458870169]","[0.11314640623603525, 0.04107881094148023, 0.009430560768436092, 0.0663812995195444, 0.02268451639371105, 0.0, 0.008225616335695025, 0.007063477216591384, 0.020718825458884853, 0.09042175525162446]"
3,orchestrator,0.7765650255203247,0.8746,0.8712062187445712,0.8764497357226988,0.8727519409372239,"[0.98673469 0.98942731 0.88662791 0.78910891 0.94399185 0.81053812
 0.94572025 0.88424125 0.72997947 0.76114965]","[0.9867346938775511, 0.9894273127753304, 0.8866279069767442, 0.7891089108910889, 0.9439918533604889, 0.8105381165919282, 0.9457202505219207, 0.8842412451361867, 0.7299794661190966, 0.7611496531219029]","[0.021898991939349147, 0.013263915908283908, 0.011052280735323692, 0.00732091385748664, 0.027182843946843276, 0.016402133641382974, 0.013446626946584099, 0.008407712025500315, 0.009053609128857061, 0.013357704162362384]"
4,orchestrator,0.4104115959644318,0.9008,0.8984182455547638,0.9018315621166227,0.8993272785407985,"[0.98163265 0.98942731 0.88856589 0.85049505 0.95010183 0.85426009
 0.96242171 0.92315175 0.7587269  0.83448959]","[0.9816326530612245, 0.9894273127753305, 0.888565891472868, 0.8504950495049505, 0.9501018329938901, 0.8542600896860987, 0.9624217118997912, 0.9231517509727627, 0.7587268993839836, 0.8344895936570862]","[0.01290995830452927, 0.010551570133738197, 0.006466950180776143, 0.007373497458570102, 0.020243877039849756, 0.012578893800307363, 0.0145908627284919, 0.010237049934451344, 0.005575123315034168, 0.011330796503364403]"
5,orchestrator,0.29566939971745015,0.9197,0.9179797380884958,0.9201637580805994,0.9185457229126733,"[0.98367347 0.99118943 0.90697674 0.88910891 0.95315682 0.89237668
 0.96242171 0.94066148 0.79671458 0.8691774 ]","[0.9836734693877551, 0.9911894273127754, 0.9069767441860465, 0.8891089108910891, 0.9531568228105907, 0.8923766816143499, 0.9624217118997912, 0.9406614785992218, 0.7967145790554415, 0.869177403369673]","[0.011344712205419057, 0.007834113400719342, 0.00562174700958921, 0.0068229253197303885, 0.01414580115788961, 0.010349403512035652, 0.011869497921208628, 0.009267370111482341, 0.0040114574162519, 0.009237724264925628]"
6,orchestrator,0.23430835637040437,0.9329,0.931743645554022,0.932937570798004,0.9320877543349464,"[0.98571429 0.99118943 0.91860465 0.91089109 0.95315682 0.92264574
 0.96137787 0.94552529 0.83880903 0.89296333]","[0.9857142857142858, 0.9911894273127754, 0.9186046511627907, 0.9108910891089109, 0.9531568228105907, 0.9226457399103141, 0.9613778705636743, 0.9455252918287937, 0.8388090349075975, 0.8929633300297324]","[0.010417120888903897, 0.006373563588276491, 0.005146207253973412, 0.006052231632915116, 0.009761244828320735, 0.008558788164018536, 0.009566832775207066, 0.00800899129784575, 0.004127548816665056, 0.00744552149282222]"
7,orchestrator,0.19750420749373734,0.9426,0.9417711461004818,0.9424381451672815,0.941939539973555,"[0.98673469 0.99118943 0.93120155 0.92574257 0.95621181 0.93273543
 0.96346555 0.94844358 0.87782341 0.90584737]","[0.986734693877551, 0.9911894273127755, 0.9312015503875969, 0.9257425742574258, 0.9562118126272913, 0.9327354260089686, 0.9634655532359081, 0.9484435797665369, 0.87782340862423, 0.9058473736372646]","[0.008672285830132291, 0.00525936701527416, 0.004710490396081573, 0.005809084434634176, 0.008122233910699031, 0.0073083706372789724, 0.007294947852414333, 0.007121177276006474, 0.0038895891562444637, 0.006324075742840194]"
8,orchestrator,0.17329191839937122,0.9501,0.9494536179478601,0.9499128306202147,0.949603612981765,"[0.98673469 0.99118943 0.94573643 0.93663366 0.95621181 0.94843049
 0.96659708 0.95428016 0.90041068 0.90981169]","[0.986734693877551, 0.9911894273127755, 0.9457364341085271, 0.9366336633663367, 0.9562118126272913, 0.9484304932735428, 0.9665970772442589, 0.9542801556420234, 0.9004106776180698, 0.9098116947472745]","[0.00695511978276264, 0.004688981434621634, 0.004602405657646642, 0.004992455484908997, 0.006458140736040095, 0.006969616002328088, 0.006936935647871678, 0.006436804641040684, 0.003207343657571545, 0.004748182531024542]"
9,orchestrator,0.15517511033248158,0.9532,0.952639601976857,0.9530190699063604,0.9527382109123019,"[0.98673469 0.99030837 0.95155039 0.94356436 0.95824847 0.95067265
 0.9697286  0.95233463 0.90451745 0.9197225 ]","[0.986734693877551, 0.990308370044053, 0.9515503875968992, 0.9435643564356435, 0.9582484725050917, 0.9506726457399104, 0.9697286012526096, 0.9523346303501946, 0.904517453798768, 0.9197224975222993]","[0.006171335908485767, 0.004458900939695452, 0.004710490396081575, 0.005011807930971482, 0.005469095750936299, 0.006407618257668458, 0.00636094958787882, 0.006216782638840451, 0.0029629980773021713, 0.0047431194984705665]"
10,orchestrator,0.14179706050576643,0.9577,0.9572419918858497,0.9575574158965928,0.9573133375183984,"[0.9877551  0.99118943 0.95445736 0.95544554 0.96028513 0.9573991
 0.97181628 0.95719844 0.91786448 0.9197225 ]","[0.9877551020408163, 0.9911894273127754, 0.9544573643410853, 0.9554455445544554, 0.960285132382892, 0.9573991031390134, 0.9718162839248434, 0.9571984435797666, 0.917864476386037, 0.9197224975222993]","[0.005806225485987476, 0.0038935108192148884, 0.004599419056211196, 0.004347365669843927, 0.005358975720102688, 0.005509578593663855, 0.0050026119819923665, 0.00610349709683886, 0.002965452302795558, 0.003842988252906422]"
11,orchestrator,0.13292256856276655,0.9594,0.9589467492862447,0.959304642641086,0.9589878843955135,"[0.98979592 0.99207048 0.95833333 0.95940594 0.96028513 0.95852018
 0.9697286  0.96011673 0.91991786 0.92170466]","[0.9897959183673469, 0.9920704845814978, 0.9583333333333334, 0.9594059405940594, 0.960285132382892, 0.9585201793721974, 0.9697286012526096, 0.9601167315175098, 0.919917864476386, 0.9217046580773043]","[0.005579857994584012, 0.0032191066151578468, 0.0049521373143815006, 0.005255546184455499, 0.005022488197865598, 0.005179327530896525, 0.004564598600685945, 0.0061114332879809155, 0.002533126430070186, 0.0031513951822400945]"
12,orchestrator,0.12415897524692118,0.9613,0.9608620299317474,0.9612016240422921,0.9609108210366338,"[0.99183673 0.99118943 0.95930233 0.96633663 0.96028513 0.96076233
 0.96868476 0.96303502 0.92299795 0.9246779 ]","[0.9918367346938776, 0.9911894273127754, 0.9593023255813954, 0.9663366336633663, 0.960285132382892, 0.9607623318385652, 0.9686847599164927, 0.9630350194552529, 0.9229979466119097, 0.9246778989098117]","[0.0054786035000340535, 0.003111021876722901, 0.004510882802757453, 0.004903141888058392, 0.004576129196336037, 0.005301963815551159, 0.004224462546264185, 0.006000832885291074, 0.0022985514030607643, 0.003026831156330783]"
13,orchestrator,0.1172857404221315,0.9639,0.963532694462579,0.9637992777937618,0.9635429542570881,"[0.99285714 0.99207048 0.96027132 0.96435644 0.96334012 0.96188341
 0.97077244 0.96595331 0.93429158 0.9296333 ]","[0.9928571428571429, 0.9920704845814978, 0.9602713178294574, 0.9643564356435643, 0.9633401221995926, 0.9618834080717491, 0.9707724425887265, 0.9659533073929961, 0.9342915811088296, 0.929633300297324]","[0.004563652899388006, 0.003111021876722914, 0.004510669213057391, 0.0042476836769061626, 0.004471871505348482, 0.004722984191474901, 0.0038895718538045384, 0.005668127597030366, 0.0024085624041608744, 0.002913683385341864]"
14,orchestrator,0.1113756389568327,0.9664,0.9660517873533424,0.9662793743590612,0.9660623795597522,"[0.99285714 0.99295154 0.9622093  0.97425743 0.96232179 0.96636771
 0.97077244 0.96692607 0.93737166 0.9345887 ]","[0.9928571428571429, 0.9929515418502203, 0.9622093023255814, 0.9742574257425742, 0.9623217922606925, 0.9663677130044845, 0.9707724425887265, 0.9669260700389105, 0.9373716632443532, 0.9345887016848364]","[0.004563652899388006, 0.0026607057898964735, 0.003597409039607715, 0.0044758379091671685, 0.0040304374931547544, 0.0041747254107900025, 0.0035425485499056305, 0.005226144613892431, 0.0022960971775673896, 0.0031409082724612857]"
15,orchestrator,0.10726545536738122,0.9678,0.9674704060248602,0.9677237397392286,0.9674366121489456,"[0.99285714 0.9938326  0.96511628 0.97722772 0.96537678 0.96636771
 0.96868476 0.9688716  0.94045175 0.93557978]","[0.9928571428571429, 0.9938325991189428, 0.9651162790697675, 0.9772277227722772, 0.9653767820773931, 0.9663677130044845, 0.9686847599164927, 0.9688715953307393, 0.9404517453798769, 0.9355797819623389]","[0.004341909977917268, 0.002558613429157111, 0.003510000697306238, 0.004473383683673795, 0.003911735807091501, 0.003735564172991442, 0.0029868442811168774, 0.005226144613892431, 0.002409584892108136, 0.003027760501472379]"
16,orchestrator,0.10382117487562936,0.9692,0.9689114388714918,0.9691378314407235,0.9689134334307621,"[0.99387755 0.9938326  0.96511628 0.97920792 0.96435845 0.97421525
 0.96659708 0.96984436 0.94353183 0.93855302]","[0.9938775510204082, 0.9938325991189428, 0.9651162790697675, 0.9792079207920792, 0.9643584521384929, 0.9742152466367715, 0.9665970772442589, 0.9698443579766537, 0.9435318275154004, 0.9385530227948464]","[0.0042113535743124215, 0.00242763809245752, 0.003484960762718228, 0.004238699626930847, 0.003689460453025601, 0.003857396029165806, 0.0027377162292982417, 0.005112067497761915, 0.002191908085667802, 0.002589429170037066]"
17,orchestrator,0.1023287471274787,0.9697,0.9694207481993995,0.9696942107136131,0.9694056646558786,"[0.99387755 0.9938326  0.96414729 0.98118812 0.96639511 0.97421525
 0.96555324 0.97276265 0.94353183 0.93855302]","[0.9938775510204082, 0.9938325991189428, 0.9641472868217055, 0.9811881188118812, 0.9663951120162935, 0.9742152466367714, 0.965553235908142, 0.9727626459143969, 0.9435318275154004, 0.9385530227948464]","[0.004205871608663715, 0.0025357228308924536, 0.0031587802847482527, 0.004473383683673794, 0.003689460453025601, 0.003753247367911753, 0.0025054863980486946, 0.0052197333031021404, 0.002191908085667802, 0.0022601119221782933]"
