0,1,2,3,4,5,6,7,8,9,iteration,iteration
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0.07420000000000004,0.044600000000000084,0.08230000000000004,0.020000000000000018,0.0806,-0.010499999999999954,0.0655,0.049000000000000044,0.06610000000000005,-0.02059999999999995,2,2
0.011099999999999999,0.01550000000000007,0.021300000000000097,-9.999999999998899e-05,0.04500000000000004,-0.007199999999999984,0.03160000000000007,-0.0033999999999999586,-0.0035999999999999366,0.0015000000000000568,3,3
0.013400000000000079,0.021500000000000075,0.026800000000000046,-0.0026999999999999247,0.014100000000000001,-0.005299999999999971,-0.0036999999999999256,-0.0040000000000000036,-0.008199999999999985,-0.0040999999999999925,4,4
0.01089999999999991,0.015499999999999958,0.019299999999999984,-0.0016000000000000458,0.009599999999999942,-0.0027000000000000357,-0.008199999999999985,-0.005099999999999993,-0.0040000000000000036,-0.0052000000000000934,5,5
0.007499999999999951,0.010199999999999987,0.015199999999999991,-0.0027000000000000357,0.009199999999999986,-0.0018000000000000238,-0.006700000000000039,-0.006300000000000083,-0.0036000000000000476,-0.0041000000000001036,6,6
0.006000000000000005,0.008399999999999963,0.013800000000000034,-0.0011999999999999789,0.008099999999999996,-0.0012999999999999678,-0.0039000000000000146,-0.0046000000000000485,-0.0031999999999999806,-0.0031999999999999806,7,7
0.004999999999999893,0.009099999999999997,0.01189999999999991,-0.001100000000000101,0.007899999999999907,0.0009999999999998899,-0.0018000000000000238,-0.0028000000000000247,-0.001100000000000101,-0.0012000000000000899,8,8
0.0016000000000000458,0.005400000000000071,0.007900000000000018,-0.0006999999999999229,0.005099999999999993,-0.00039999999999995595,-0.0027999999999999137,-0.0033999999999999586,-0.0010999999999999899,-0.0021999999999999797,9,9
0.0021999999999999797,0.00660000000000005,0.007800000000000029,0.0009000000000000119,0.00539999999999996,-9.999999999998899e-05,-0.0022999999999999687,-0.0020999999999999908,-0.0010000000000000009,-0.0006000000000000449,10,10
0.0019000000000000128,0.0040999999999999925,0.005400000000000071,0.000500000000000056,0.0034000000000000696,-0.0012999999999999678,-0.0022999999999999687,-0.0022999999999999687,-0.0006999999999999229,-0.0020000000000000018,11,11
0.0010999999999999899,0.0034000000000000696,0.0046000000000000485,-0.00019999999999997797,0.0030000000000000027,-0.0021999999999999797,-0.0017999999999999128,-0.0031999999999999806,-0.0017999999999999128,-0.0017999999999999128,12,12
0.0020999999999999908,0.0040000000000000036,0.005099999999999993,-0.00040000000000006697,0.0034999999999999476,-0.0015000000000000568,-0.0010999999999999899,-0.0018000000000000238,-0.0007000000000000339,-0.0007000000000000339,13,13
0.0035000000000000586,0.0040999999999999925,0.005600000000000049,0.0008000000000000229,0.0041999999999999815,-0.0010000000000000009,-0.00039999999999995595,-0.0010999999999999899,-9.999999999998899e-05,0.000300000000000078,14,14
0.0013999999999999568,0.0036000000000000476,0.0039000000000000146,0.0004999999999999449,0.0023999999999999577,-0.0006000000000000449,0.00039999999999995595,-0.0012999999999999678,-0.000500000000000056,-0.0007000000000000339,15,15
0.0012999999999999678,0.0034999999999999476,0.0037999999999999146,0.0,0.0030000000000000027,-0.0007000000000000339,-0.000500000000000056,-0.0009000000000000119,-0.000300000000000078,-0.00010000000000010001,16,16
0.0010999999999999899,0.0020999999999999908,0.0017000000000000348,0.0006000000000000449,0.0026000000000000467,-0.00029999999999996696,0.000500000000000056,-0.0006000000000000449,-0.00039999999999995595,-0.0004999999999999449,17,17
0.0020000000000000018,0.0022999999999999687,0.0025999999999999357,0.0006999999999999229,0.0050000000000000044,0.0004999999999999449,9.999999999998899e-05,-0.00040000000000006697,-0.00019999999999997797,0.0006999999999999229,18,18
0.0011999999999999789,0.0012999999999999678,0.0014999999999999458,0.00029999999999996696,0.0030000000000000027,-0.0008000000000000229,-0.0013999999999999568,-0.0016000000000000458,-9.999999999998899e-05,0.00029999999999996696,19,19
0.0014999999999999458,0.0016000000000000458,0.0018000000000000238,0.0007000000000000339,0.0023999999999999577,-0.000500000000000056,-0.00019999999999997797,-0.0010000000000000009,-9.999999999998899e-05,0.0,20,20
