0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
AB,AD,AA,AC,AA,AA,AE,AE,AA,AA,AD,AB,AA,AB,AD,AC,AC,AA,AE,AA,AA,AD,AC,AE,AA,AA,AA,AA,AA,AB
AB,AD,AA,AC,AA,AA,AE,AE,AA,AA,AD,AB,AA,AB,AD,AC,AC,AA,AE,AA,AA,AD,AC,AE,AA,AA,AA,AA,AA,AB
AB,AD,AA,AC,AA,AA,AE,AE,AA,AA,AD,AB,AA,AB,AD,AC,AC,AA,AE,AA,AA,AD,AC,AE,AA,AA,AA,AA,AA,AB
AB,AD,AA,AC,AA,AA,AE,AE,AA,AA,AD,AB,AA,AB,AD,AC,AC,AA,AE,AA,AA,AD,AC,AE,AA,AA,AA,AA,AA,AB
AB,AD,AA,AC,AA,AA,AE,AE,AA,AA,AD,AB,AA,AB,AD,AC,AC,AA,AE,AA,AA,AD,AC,AE,AA,AA,AA,AA,AA,AB
AB,AD,AA,AC,AA,AA,AE,AE,AA,AA,AD,AB,AA,AB,AD,AC,AC,AA,AE,AA,AA,AD,AC,AE,AA,AA,AA,AA,AA,AB
AB,AD,AA,AC,AA,AA,AE,AE,AA,AA,AD,AB,AA,AB,AD,AC,AC,AA,AE,AA,AA,AD,AC,AE,AA,AA,AA,AA,AA,AB
AB,AD,AA,AC,AA,AA,AE,AE,AA,AA,AD,AB,AA,AB,AD,AC,AC,AA,AE,AA,AA,AD,AC,AE,AA,AA,AA,AA,AA,AB
AB,AD,AA,AC,AA,AA,AE,AE,AA,AA,AD,AB,AA,AB,AD,AC,AC,AA,AE,AA,AA,AD,AC,AE,AA,AA,AA,AA,AA,AB
AB,AD,AA,AC,AA,AA,AE,AE,AA,AA,AD,AB,AA,AB,AD,AC,AC,AA,AE,AA,AA,AD,AC,AE,AA,AA,AA,AA,AA,AB
AB,AD,AA,AC,AA,AA,AE,AE,AA,AA,AD,AB,AA,AB,AD,AC,AC,AA,AE,AA,AA,AD,AC,AE,AA,AA,AA,AA,AA,AB
AB,AD,AA,AC,AA,AA,AE,AE,AA,AA,AD,AB,AA,AB,AD,AC,AC,AA,AE,AA,AA,AD,AC,AE,AA,AA,AA,AA,AA,AB
