0,1,2,3,4,5,6,7,8,9
-0.6031000000000002,-1.1393000000000004,-0.987,1.1904000000000001,0.2823000000000002,0.31399999999999983,0.5505000000000003,0.4796000000000003,0.7799,0.5457000000000006
