0,1,2,3,4,5,6,7,8,9
4.2178,3.3766999999999996,2.8309999999999986,-1.0748000000000006,-0.48640000000000083,-0.7775000000000004,-0.9694000000000004,-0.9141000000000004,-0.8503000000000005,-0.9932000000000002
