iteration,node_id,loss,accuracy
0,3,2.301009608037544,0.10738095238095238
0,9,2.300679329669837,0.10571428571428572
0,0,2.3016682213002984,0.09904761904761905
0,8,2.2997726491003325,0.12976190476190477
0,4,2.3010965061910227,0.10238095238095238
0,2,2.302779288002939,0.09952380952380953
0,1,2.3023657636208967,0.1061904761904762
0,6,2.301889565857974,0.10571428571428572
0,7,2.3022196383187263,0.10476190476190476
0,5,2.3015183174248897,0.11214285714285714
1,1,2.3013008002078896,0.10833333333333334
1,5,2.2955563086451907,0.1407142857142857
1,0,2.3007288918350683,0.115
1,9,2.2945245359883164,0.1269047619047619
1,7,2.29686650724122,0.1523809523809524
1,3,2.295600853183053,0.1538095238095238
1,8,2.293144991903594,0.1211904761904762
1,6,2.2962055838469304,0.11476190476190476
1,2,2.3014273697679695,0.10833333333333334
1,4,2.296389158928033,0.11547619047619048
2,0,2.3003919034293205,0.115
2,1,2.3009361444097576,0.11214285714285714
2,9,2.0512978768709935,0.435
2,7,2.1018251045183702,0.43238095238095237
2,2,2.300755166646206,0.11
2,6,2.133086548610167,0.39785714285714285
2,3,2.146645929777261,0.3788095238095238
2,4,2.2396865794152925,0.32071428571428573
2,5,2.079400657704382,0.3969047619047619
2,8,2.060043025197405,0.4116666666666667
3,8,0.5324549606126366,0.8323809523809523
3,6,0.5422960445284843,0.8226190476190476
3,5,0.5404658533745643,0.8316666666666667
3,9,0.4952508300881494,0.8383333333333334
3,2,2.300501023278092,0.10976190476190475
3,0,2.3014227151870728,0.11357142857142857
3,7,0.5271774138690848,0.8373809523809523
3,4,0.6565469553073248,0.7888095238095238
3,1,2.3027222824819162,0.11333333333333333
3,3,0.568687875275359,0.8107142857142857
4,5,0.38815667948713806,0.8847619047619047
4,1,2.3008430925282566,0.11547619047619048
4,9,0.3515238617970185,0.8902380952380953
4,7,0.3694572046286229,0.8854761904761905
4,0,2.302605011246421,0.10785714285714286
4,4,0.48781546543944965,0.8438095238095238
4,6,0.3874597258188508,0.8742857142857143
4,3,0.3992291518458814,0.8690476190476191
4,2,2.261522544152809,0.15976190476190477
4,8,0.3819962048508001,0.8804761904761905
5,7,0.28675852727257845,0.9123809523809524
5,4,0.39958491836759175,0.8735714285714286
5,6,0.304883784981388,0.9023809523809524
5,9,0.2742435126142068,0.9147619047619048
5,3,0.3129416193925973,0.8978571428571429
5,8,0.2969728574213205,0.9080952380952381
5,0,2.303512956156875,0.10880952380952381
5,2,2.209775374694304,0.1911904761904762
5,1,2.28714300105066,0.12714285714285714
5,5,0.3070674262037783,0.9064285714285715
6,1,2.2774028705828115,0.14452380952380953
6,4,0.3382475267757069,0.8945238095238095
6,2,2.1956311310782577,0.20404761904761906
6,3,0.2584900046614083,0.919047619047619
6,9,0.22335493149743837,0.9288095238095239
6,6,0.25311791335204337,0.9233333333333333
6,7,0.23520019040866333,0.9278571428571428
6,0,2.302925705909729,0.11047619047619048
6,5,0.2565725508399985,0.9230952380952381
6,8,0.23957257652937464,0.9285714285714286
7,8,0.19955316073063648,0.940952380952381
7,2,2.1867987089084857,0.20809523809523808
7,3,0.2171660422093489,0.9323809523809524
7,1,2.2688274365482908,0.15452380952380954
7,6,0.2156782466353792,0.9328571428571428
7,0,2.30304066881989,0.10976190476190475
7,9,0.18998019237805044,0.9402380952380952
7,5,0.21796699946351122,0.9345238095238095
7,7,0.19560020608883916,0.9385714285714286
7,4,0.2994683061472394,0.9066666666666666
8,1,2.2659292744867727,0.15452380952380954
8,3,0.19019416256835966,0.9395238095238095
8,8,0.17597736300420808,0.9457142857142857
8,9,0.16055357090733718,0.9502380952380952
8,2,2.1760159929593406,0.21095238095238095
8,0,2.302173426657012,0.1130952380952381
8,7,0.16682518550166578,0.9497619047619048
8,5,0.1867183483149292,0.9423809523809524
