epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,0,2.3369262724851083,0.10666666666666667,0.07726763205563354,0.09585478367096932,0.11046059460021115,"[0.01869159 0.25274725 0.06937799 0.07951807 0.00980392 0.27777778
 0.1122449  0.         0.17333333 0.11111111]","[0.018691588785046728, 0.2527472527472528, 0.06937799043062201, 0.07951807228915662, 0.009803921568627449, 0.2777777777777778, 0.11224489795918367, 0.0, 0.17333333333333337, 0.1111111111111111]","[0.03019960139953663, 0.14549765240777013, 0.07728730459014531, 0.10513379133169581, 0.006119589294695736, 0.23607043088525254, 0.09145437305343727, 0.012445191298554861, 0.15295402711214534, 0.13121515573764286]"
0,1,2.4036858398302465,0.10333333333333333,0.06896145399268097,0.11952905307726876,0.13031552399381618,"[0.13087248 0.19047619 0.05479452 0.10211268 0.         0.27272727
 0.2        0.05714286 0.2        0.09502924]","[0.13087248322147654, 0.19047619047619047, 0.05479452054794521, 0.10211267605633803, 0.0, 0.2727272727272727, 0.2, 0.05714285714285714, 0.2, 0.09502923976608187]","[0.08142223748465138, 0.1717584081397862, 0.06087924470652252, 0.11542062103693035, 0.008215862851577764, 0.2159311478766033, 0.06656306441402982, 0.014778136397348906, 0.1279371976255802, 0.10341016391828482]"
0,2,2.4584260472154194,0.09444444444444444,0.08412709956923674,0.09152510677222317,0.10308607256898142,"[0.14705882 0.09782609 0.0620155  0.06748466 0.00304878 0.20512821
 0.10837438 0.03225806 0.19402985 0.11363636]","[0.1470588235294118, 0.09782608695652174, 0.06201550387596899, 0.06748466257668712, 0.0030487804878048786, 0.20512820512820518, 0.10837438423645322, 0.03225806451612903, 0.1940298507462687, 0.11363636363636363]","[0.11726897795940044, 0.15572477427517264, 0.08170059981905592, 0.06296950665597262, 0.014871934987414912, 0.19806684813067865, 0.10636823787009242, 0.035526948427833896, 0.1591999813678514, 0.06487322098543664]"
0,3,2.3217140910899743,0.08333333333333333,0.03635440985393352,0.1788128410234677,0.11234635356118731,"[0.         0.         0.98333333 0.         0.13478261 0.
 0.         0.         0.00534759 0.        ]","[0.0, 0.0, 0.9833333333333333, 0.0, 0.13478260869565217, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0]","[0.0, 0.0, 0.9788720496091649, 0.0, 0.0074097797672936045, 0.0, 0.0, 0.0, 0.0, 0.0]"
0,4,2.1545016723396504,0.058888888888888886,0.022772698057266075,0.07728407153960754,0.11177254328583047,"[0.         0.         0.93975904 0.         0.06619385 0.
 0.         0.         0.        ]","[0.0, 0.0, 0.9397590361445783, 0.0, 0.06619385342789598, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.9868040442050648, 0.0, 0.012451844598375882, 0.0, 0.0, 0.0, 0.0]"
0,5,2.2997093875851253,0.13444444444444445,0.052338488632898285,0.1575269823445006,0.11808869139264433,"[0.         0.         0.9748954  0.         0.19512195 0.
 0.         0.         0.01086957 0.        ]","[0.0, 0.0, 0.9748953974895398, 0.0, 0.1951219512195122, 0.0, 0.0, 0.0, 0.010869565217391304, 0.0]","[0.0, 0.0, 0.9744358954794298, 0.0, 0.005465558528743173, 0.0, 0.0, 0.0, 0.0, 0.0]"
0,6,2.2585796930093682,0.07166666666666667,0.036480990274093725,0.16401284945303002,0.11356475961780657,"[0.         0.         0.99115044 0.         0.12096774 0.
 0.         0.         0.02352941 0.        ]","[0.0, 0.0, 0.9911504424778761, 0.0, 0.12096774193548387, 0.0, 0.0, 0.0, 0.023529411764705882, 0.0]","[0.0, 0.0, 0.9733408248281581, 0.0, 0.01158722004094568, 0.0, 0.0, 0.0, 0.0, 0.0]"
0,7,2.3666235915327496,0.13944444444444445,0.04030143973081662,0.12679924242424243,0.10985287502315363,"[0.         0.         0.95951417 0.         0.11764706 0.
 0.         0.         0.02136752 0.        ]","[0.0, 0.0, 0.9595141700404858, 0.0, 0.11764705882352941, 0.0, 0.0, 0.0, 0.021367521367521368, 0.0]","[0.0, 0.0, 0.9793657513987751, 0.0, 0.009686609686609688, 0.0, 0.0, 0.0, 0.0, 0.0]"
0,8,2.1935312779603806,0.2127777777777778,0.06385456687029305,0.12706881264240097,0.11515570464369092,"[0.         0.         0.95923913 0.         0.16959064 0.
 0.         0.         0.02272727 0.        ]","[0.0, 0.0, 0.9592391304347826, 0.0, 0.1695906432748538, 0.0, 0.0, 0.0, 0.022727272727272728, 0.0]","[0.0, 0.0, 0.9677088648764828, 0.0, 0.014782119254356026, 0.0, 0.0, 0.0, 0.0006693440428380187, 0.0]"
0,9,2.2438299518770877,0.02666666666666667,0.021899971727968336,0.17474898275811598,0.1125081565782365,"[0.00251889 0.         1.         0.         0.12256267 0.
 0.         0.         0.         0.        ]","[0.0025188916876574307, 0.0, 1.0, 0.0, 0.12256267409470752, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.9770891075630996, 0.0, 0.005970900619195671, 0.0, 0.0025252525252525255, 0.0, 0.0005167875388560377, 0.0]"
