0,1,2,3,4,5,6,7,8,9
-0.0482999999999999,-0.05999999999999961,-0.05609999999999937,0.015200000000000657,0.009499999999999842,0.051400000000000445,0.07129999999999992,0.1003000000000005,0.05500000000000005,0.05990000000000051
