0,1,2,3,4,5,6,7,8,9
0.2695000000000001,0.3057000000000003,0.33409999999999995,0.060300000000000686,0.14410000000000023,0.06420000000000048,-0.019299999999999942,-0.06489999999999993,-0.025199999999999112,0.02560000000000029
