coalition,value,iteration
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9732,26
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9745,26
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9741,26
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9735,26
"(8, 9, 6, 3, 7, 2, 5, 1, 4, 0)",0.9754,27
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9746,27
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9752,27
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9752,27
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9748,27
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9746,27
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9755,27
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9753,27
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9759,27
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9743,27
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9757,27
"(2, 9, 0, 6, 8, 3, 1, 5, 4, 7)",0.9749,28
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9754,28
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9743,28
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9751,28
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9753,28
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.974,28
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9742,28
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9754,28
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9747,28
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9743,28
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9741,28
"(5, 3, 9, 1, 4, 2, 7, 8, 0, 6)",0.9754,29
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9751,29
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9753,29
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9748,29
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9757,29
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9751,29
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.976,29
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9752,29
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9753,29
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9757,29
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.975,29
"(3, 7, 0, 5, 6, 4, 8, 2, 9, 1)",0.9744,30
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9743,30
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9741,30
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9747,30
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9745,30
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9746,30
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9748,30
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9746,30
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9753,30
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9747,30
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9747,30
"(0, 4, 2, 9, 3, 6, 8, 7, 5, 1)",0.9761,31
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9761,31
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9756,31
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.976,31
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9755,31
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.975,31
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9751,31
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9758,31
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9752,31
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9753,31
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9763,31
"(5, 3, 1, 9, 0, 8, 7, 4, 6, 2)",0.9754,32
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9754,32
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9751,32
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9765,32
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9749,32
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.976,32
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.975,32
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9752,32
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9754,32
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9754,32
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9756,32
"(3, 8, 4, 7, 6, 0, 2, 9, 5, 1)",0.9744,33
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.974,33
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9742,33
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9745,33
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9742,33
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9752,33
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9744,33
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9748,33
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9744,33
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9744,33
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9746,33
"(5, 9, 6, 8, 7, 2, 1, 3, 4, 0)",0.9757,34
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9751,34
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9751,34
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9754,34
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9755,34
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9755,34
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9756,34
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9763,34
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9756,34
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9756,34
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9755,34
