0,1,2,3,4,5,6,7,8,9
-0.0375000000000002,-0.0482999999999999,-0.08110000000000028,0.027200000000000002,0.0035999999999996035,0.08389999999999997,0.03059999999999996,0.00639999999999985,0.08010000000000006,0.039899999999999936
