coalition,value,iteration
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.975,27
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9749,27
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9745,27
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9756,27
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9742,27
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9752,27
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9742,27
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9755,27
"(2, 9, 0, 6, 8, 3, 1, 5, 4, 7)",0.9744,28
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9749,28
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9737,28
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9744,28
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9743,28
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.974,28
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9743,28
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9749,28
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9735,28
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9745,28
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9742,28
"(5, 3, 9, 1, 4, 2, 7, 8, 0, 6)",0.9748,29
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9739,29
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.975,29
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9743,29
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9759,29
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9747,29
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9761,29
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.974,29
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9749,29
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9749,29
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.975,29
"(3, 7, 0, 5, 6, 4, 8, 2, 9, 1)",0.9758,30
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9755,30
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9757,30
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9762,30
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9751,30
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9756,30
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9752,30
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9753,30
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9765,30
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9753,30
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9762,30
"(0, 4, 2, 9, 3, 6, 8, 7, 5, 1)",0.976,31
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9765,31
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9755,31
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9767,31
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.975,31
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9759,31
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9762,31
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9752,31
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9751,31
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9749,31
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9766,31
"(5, 3, 1, 9, 0, 8, 7, 4, 6, 2)",0.9764,32
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9759,32
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9762,32
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9769,32
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.976,32
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9767,32
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9762,32
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9765,32
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9755,32
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9764,32
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9766,32
"(3, 8, 4, 7, 6, 0, 2, 9, 5, 1)",0.9752,33
