0,1,2,3,4,5,6,7,8,9,iteration
0.0,0.00180000000000001,-0.018699999999999994,0.0,0.0010000000000000009,0.0,0.0011000000000000038,0.0,0.0,0.00010000000000000286,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,-9.999999999998899e-05,0.0,0.0,0.0,0.0,0.0,2
-0.0021999999999999936,0.0020000000000000018,0.00020000000000000573,0.00180000000000001,-0.0005999999999999894,-0.007800000000000001,-0.0021999999999999936,0.0,-0.0007999999999999952,0.000800000000000009,3
-0.004400000000000001,-0.00019999999999999185,0.0003999999999999976,0.0016000000000000042,-0.000899999999999998,0.0,-0.0059999999999999915,-0.005599999999999994,-0.0020000000000000018,0.0007999999999999952,4
-0.007400000000000018,0.009699999999999986,-0.0032000000000000084,-0.0032999999999999974,-0.002700000000000008,0.001899999999999985,-0.0002999999999999947,-0.0022999999999999965,-0.007300000000000001,0.0063,5
-0.046099999999999974,-0.007599999999999996,0.0027000000000000357,0.012800000000000034,-0.00269999999999998,0.006400000000000017,0.018100000000000005,0.004200000000000037,-0.0025000000000000022,0.0,6
-0.0499,-0.017000000000000015,-0.00269999999999998,-0.00379999999999997,0.00830000000000003,0.016900000000000026,0.017300000000000038,0.005599999999999994,0.00990000000000002,0.012800000000000034,7
-0.05509999999999998,-0.003599999999999992,-0.013299999999999979,0.013000000000000012,0.006699999999999984,0.009599999999999997,0.009299999999999975,0.003400000000000014,0.018199999999999994,0.01639999999999997,8
-0.03260000000000007,-0.01319999999999999,0.0013999999999999568,0.011799999999999977,-0.0027000000000000357,0.012699999999999989,0.012499999999999956,0.009099999999999997,0.0010000000000000009,0.007799999999999974,9
-0.041600000000000026,-0.006899999999999962,0.007599999999999996,0.016500000000000015,0.015100000000000002,0.0039000000000000146,0.02410000000000001,0.013300000000000034,0.0049000000000000155,0.004300000000000026,10
-0.045500000000000096,-0.014800000000000035,-0.0043000000000000815,0.018299999999999983,0.0044999999999999485,0.013000000000000012,0.012799999999999923,0.01859999999999995,0.007499999999999951,0.006799999999999917,11
-0.04530000000000001,-0.005499999999999949,-0.0032999999999999696,0.009099999999999997,0.007399999999999962,0.005800000000000027,0.012500000000000067,0.010199999999999987,0.006900000000000017,0.008399999999999963,12
