0,1,2,3,4,5,6,7,8,9
-1.7204000000000004,-0.7258,-0.26500000000000035,0.7506000000000005,0.3581999999999998,0.5312,0.4912999999999998,0.5700000000000005,0.4739999999999996,0.5375000000000001
