epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,orchestrator,2.2549437143325806,0.124,0.0503531021458121,0.21834704933500784,0.12399999999999997,[0.    0.    0.    0.063 0.164 1.    0.005 0.    0.008 0.   ],"[0.0, 0.0, 0.0, 0.063, 0.164, 1.0, 0.005, 0.0, 0.008, 0.0]","[0.0, 0.0, 0.0, 0.007222222222222223, 0.09466666666666666, 0.8704444444444444, 0.000777777777777778, 0.0, 0.0, 0.00022222222222222223]"
1,orchestrator,1.716081953239441,0.349,0.3211899885162812,0.5622917254583065,0.34900000000000003,[0.    0.875 0.424 0.336 0.397 1.    0.328 0.    0.024 0.106],"[0.0, 0.875, 0.424, 0.336, 0.397, 1.0, 0.328, 0.0, 0.024, 0.106]","[0.0, 0.03744444444444444, 0.017333333333333343, 0.004000000000000004, 0.01566666666666667, 0.5986666666666667, 0.05000000000000001, 0.0, 0.00011111111111111124, 0.00011111111111111121]"
2,orchestrator,0.9564527115821838,0.6876,0.6852798320454959,0.7976077895708952,0.6876,[0.23  0.956 0.466 0.852 0.527 0.987 0.822 0.445 0.801 0.79 ],"[0.23, 0.956, 0.466, 0.852, 0.527, 0.987, 0.822, 0.445, 0.801, 0.79]","[0.001000000000000001, 0.005888888888888857, 0.011777777777777783, 0.03688888888888889, 0.014333333333333333, 0.10066666666666665, 0.16533333333333333, 0.003333333333333336, 0.0034444444444444475, 0.004444444444444449]"
3,orchestrator,0.744719025850296,0.7694,0.7638982682570442,0.800758903160032,0.7694,[0.393 0.968 0.93  0.84  0.627 0.918 0.39  0.955 0.864 0.809],"[0.393, 0.968, 0.93, 0.84, 0.627, 0.918, 0.39, 0.955, 0.864, 0.809]","[0.0032222222222222257, 0.007888888888888834, 0.10533333333333329, 0.03244444444444444, 0.023111111111111107, 0.013333333333333336, 0.04011111111111113, 0.025777777777777768, 0.003333333333333336, 0.001666666666666668]"
4,orchestrator,0.6926394852161407,0.7626,0.7500972112058198,0.7951121018586335,0.7626,[0.273 0.956 0.775 0.884 0.876 0.694 0.419 0.966 0.866 0.917],"[0.273, 0.956, 0.775, 0.884, 0.876, 0.694, 0.419, 0.966, 0.866, 0.917]","[0.0017777777777777794, 0.0022222222222222244, 0.041111111111111084, 0.054, 0.05744444444444442, 0.0008888888888888897, 0.043, 0.05222222222222223, 0.004000000000000004, 0.0071111111111111175]"
5,orchestrator,0.6406318921327591,0.7732,0.7639479610393016,0.8121780995333798,0.7731999999999999,[0.293 0.944 0.89  0.946 0.669 0.747 0.503 0.981 0.862 0.897],"[0.293, 0.944, 0.89, 0.946, 0.669, 0.747, 0.503, 0.981, 0.862, 0.897]","[0.0020000000000000018, 0.0011111111111111122, 0.061000000000000006, 0.07100000000000001, 0.016666666666666666, 0.003000000000000003, 0.04133333333333333, 0.04822222222222224, 0.003333333333333337, 0.0043333333333333375]"
6,orchestrator,0.5646300679326057,0.8041,0.7992212964356458,0.8269779651683671,0.8041,[0.44  0.954 0.826 0.948 0.802 0.771 0.511 0.982 0.907 0.9  ],"[0.44, 0.954, 0.826, 0.948, 0.802, 0.771, 0.511, 0.982, 0.907, 0.9]","[0.0038888888888888853, 0.001555555555555557, 0.03622222222222222, 0.06355555555555553, 0.02888888888888889, 0.0012222222222222233, 0.03422222222222223, 0.039555555555555566, 0.0040000000000000036, 0.004555555555555558]"
7,orchestrator,0.5619509681224824,0.8045,0.7990400481051868,0.8251146766700665,0.8045000000000002,[0.538 0.963 0.904 0.902 0.803 0.747 0.401 0.988 0.908 0.891],"[0.5380000000000001, 0.963, 0.904, 0.902, 0.803, 0.747, 0.401, 0.988, 0.908, 0.891]","[0.005777777777777783, 0.0014444444444444457, 0.06399999999999996, 0.03666666666666664, 0.03277777777777778, 0.0008888888888888897, 0.023999999999999997, 0.04377777777777779, 0.004111111111111115, 0.0037777777777777805]"
8,orchestrator,0.5716412422180176,0.8063,0.8004456215270028,0.8281265371016839,0.8063,[0.502 0.954 0.814 0.913 0.897 0.786 0.426 0.991 0.919 0.861],"[0.502, 0.954, 0.814, 0.913, 0.897, 0.786, 0.426, 0.991, 0.919, 0.861]","[0.00466666666666667, 0.0014444444444444457, 0.03411111111111112, 0.04977777777777775, 0.05111111111111111, 0.001555555555555557, 0.022111111111111113, 0.043555555555555556, 0.0043333333333333375, 0.002555555555555558]"
9,orchestrator,0.4845605558335781,0.8338,0.8319876110752957,0.8455693518756092,0.8338000000000001,[0.613 0.971 0.879 0.888 0.82  0.834 0.557 0.992 0.935 0.849],"[0.613, 0.971, 0.879, 0.888, 0.82, 0.834, 0.557, 0.992, 0.935, 0.849]","[0.007000000000000006, 0.003000000000000003, 0.042777777777777755, 0.024777777777777756, 0.030333333333333337, 0.0017777777777777794, 0.029777777777777775, 0.037999999999999985, 0.005000000000000005, 0.0022222222222222244]"
