0,1,2,3,4,5,6,7,8,9
-1.1343000000000012,-0.8857000000000002,-0.8920000000000003,0.7142000000000001,0.45079999999999965,0.45709999999999945,0.4079999999999995,0.4956999999999999,0.5195999999999993,0.46249999999999936
