0,1,2,3,4,5,6,7,8,9
14.6844,2.3945000000000007,4.295999999999997,0.5485000000000004,0.8683999999999998,0.3247999999999998,0.18099999999999955,0.6795999999999996,-0.39160000000000017,-0.21740000000000037
